"fdc_id","food_code","wweia_category_code","start_date","end_date"
"342053","72107100","6408","2013-01-01","2014-12-31"
"342054","72107200","6408","2013-01-01","2014-12-31"
"342055","72107201","6408","2013-01-01","2014-12-31"
"342056","72107202","6408","2013-01-01","2014-12-31"
"342057","72107203","6408","2013-01-01","2014-12-31"
"342058","72107210","6408","2013-01-01","2014-12-31"
"342059","72107211","6408","2013-01-01","2014-12-31"
"342060","72107212","6408","2013-01-01","2014-12-31"
"342061","72107213","6408","2013-01-01","2014-12-31"
"342062","72107220","6408","2013-01-01","2014-12-31"
"342063","72107221","6408","2013-01-01","2014-12-31"
"342064","72107222","6408","2013-01-01","2014-12-31"
"342065","72107223","6408","2013-01-01","2014-12-31"
"342066","72107224","6408","2013-01-01","2014-12-31"
"342067","72107225","6408","2013-01-01","2014-12-31"
"342068","72107226","6408","2013-01-01","2014-12-31"
"342069","72107227","6408","2013-01-01","2014-12-31"
"342070","72107228","6408","2013-01-01","2014-12-31"
"342071","72107229","6408","2013-01-01","2014-12-31"
"342072","72107230","6408","2013-01-01","2014-12-31"
"342073","72107231","6408","2013-01-01","2014-12-31"
"342074","72107232","6408","2013-01-01","2014-12-31"
"342075","72107233","6408","2013-01-01","2014-12-31"
"342076","72107234","6408","2013-01-01","2014-12-31"
"342077","72107235","6408","2013-01-01","2014-12-31"
"342078","72110100","6408","2013-01-01","2014-12-31"
"342079","72110200","6408","2013-01-01","2014-12-31"
"342080","72110201","6408","2013-01-01","2014-12-31"
"342081","72110203","6408","2013-01-01","2014-12-31"
"342082","72110210","6408","2013-01-01","2014-12-31"
"342083","72110211","6408","2013-01-01","2014-12-31"
"342084","72110213","6408","2013-01-01","2014-12-31"
"342085","72110220","6408","2013-01-01","2014-12-31"
"342086","72110221","6408","2013-01-01","2014-12-31"
"342087","72110223","6408","2013-01-01","2014-12-31"
"342088","72110230","6408","2013-01-01","2014-12-31"
"342089","72110231","6408","2013-01-01","2014-12-31"
"342090","72110232","6408","2013-01-01","2014-12-31"
"342091","72110233","6408","2013-01-01","2014-12-31"
"342092","72110234","6408","2013-01-01","2014-12-31"
"342093","72110235","6408","2013-01-01","2014-12-31"
"342094","72110236","6408","2013-01-01","2014-12-31"
"342095","72110237","6408","2013-01-01","2014-12-31"
"342096","72110238","6408","2013-01-01","2014-12-31"
"342097","72113100","6408","2013-01-01","2014-12-31"
"342098","72113200","6408","2013-01-01","2014-12-31"
"342099","72113210","6408","2013-01-01","2014-12-31"
"342100","72113220","6408","2013-01-01","2014-12-31"
"342101","72113230","6408","2013-01-01","2014-12-31"
"342102","72113240","6408","2013-01-01","2014-12-31"
"342103","72113250","6408","2013-01-01","2014-12-31"
"342104","72116000","6410","2013-01-01","2014-12-31"
"342105","72116150","6410","2013-01-01","2014-12-31"
"342106","72116200","6408","2013-01-01","2014-12-31"
"342107","72116210","6408","2013-01-01","2014-12-31"
"342108","72116220","6408","2013-01-01","2014-12-31"
"342109","72116221","6408","2013-01-01","2014-12-31"
"342110","72116222","6408","2013-01-01","2014-12-31"
"342111","72116223","6408","2013-01-01","2014-12-31"
"342112","72116230","6422","2013-01-01","2014-12-31"
"342113","72118200","6408","2013-01-01","2014-12-31"
"342114","72118201","6408","2013-01-01","2014-12-31"
"342115","72118202","6408","2013-01-01","2014-12-31"
"342116","72118203","6408","2013-01-01","2014-12-31"
"342117","72118210","6408","2013-01-01","2014-12-31"
"342118","72118211","6408","2013-01-01","2014-12-31"
"342119","72118212","6408","2013-01-01","2014-12-31"
"342120","72118213","6408","2013-01-01","2014-12-31"
"342121","72118220","6408","2013-01-01","2014-12-31"
"342122","72118221","6408","2013-01-01","2014-12-31"
"342123","72118222","6408","2013-01-01","2014-12-31"
"342124","72118223","6408","2013-01-01","2014-12-31"
"342125","72118224","6408","2013-01-01","2014-12-31"
"342126","72118225","6408","2013-01-01","2014-12-31"
"342127","72118226","6408","2013-01-01","2014-12-31"
"342128","72118227","6408","2013-01-01","2014-12-31"
"342129","72118228","6408","2013-01-01","2014-12-31"
"342130","72118229","6408","2013-01-01","2014-12-31"
"342131","72118230","6408","2013-01-01","2014-12-31"
"342132","72118231","6408","2013-01-01","2014-12-31"
"342133","72118232","6408","2013-01-01","2014-12-31"
"342134","72118233","6408","2013-01-01","2014-12-31"
"342135","72118234","6408","2013-01-01","2014-12-31"
"342136","72118235","6408","2013-01-01","2014-12-31"
"342137","72118300","6408","2013-01-01","2014-12-31"
"342138","72118305","6408","2013-01-01","2014-12-31"
"342139","72118310","6408","2013-01-01","2014-12-31"
"342140","72119200","6408","2013-01-01","2014-12-31"
"342141","72119201","6408","2013-01-01","2014-12-31"
"342142","72119202","6408","2013-01-01","2014-12-31"
"342143","72119203","6408","2013-01-01","2014-12-31"
"342144","72119210","6408","2013-01-01","2014-12-31"
"342145","72119211","6408","2013-01-01","2014-12-31"
"342146","72119212","6408","2013-01-01","2014-12-31"
"342147","72119213","6408","2013-01-01","2014-12-31"
"342148","72119220","6408","2013-01-01","2014-12-31"
"342149","72119221","6408","2013-01-01","2014-12-31"
"342150","72119222","6408","2013-01-01","2014-12-31"
"342151","72119223","6408","2013-01-01","2014-12-31"
"342152","72119224","6408","2013-01-01","2014-12-31"
"342153","72119225","6408","2013-01-01","2014-12-31"
"342154","72119226","6408","2013-01-01","2014-12-31"
"342155","72119227","6408","2013-01-01","2014-12-31"
"342156","72119228","6408","2013-01-01","2014-12-31"
"342157","72119229","6408","2013-01-01","2014-12-31"
"342158","72119230","6408","2013-01-01","2014-12-31"
"342159","72119231","6408","2013-01-01","2014-12-31"
"342160","72119232","6408","2013-01-01","2014-12-31"
"342161","72119233","6408","2013-01-01","2014-12-31"
"342162","72119234","6408","2013-01-01","2014-12-31"
"342163","72119235","6408","2013-01-01","2014-12-31"
"342164","72120200","6408","2013-01-01","2014-12-31"
"342165","72120210","6408","2013-01-01","2014-12-31"
"342166","72120220","6408","2013-01-01","2014-12-31"
"342167","72120230","6408","2013-01-01","2014-12-31"
"342168","72120240","6408","2013-01-01","2014-12-31"
"342169","72120250","6408","2013-01-01","2014-12-31"
"342170","72121209","6408","2013-01-01","2014-12-31"
"342171","72121210","6408","2013-01-01","2014-12-31"
"342172","72121211","6408","2013-01-01","2014-12-31"
"342173","72122100","6408","2013-01-01","2014-12-31"
"342174","72122200","6408","2013-01-01","2014-12-31"
"342175","72122201","6408","2013-01-01","2014-12-31"
"342176","72122202","6408","2013-01-01","2014-12-31"
"342177","72122203","6408","2013-01-01","2014-12-31"
"342178","72122210","6408","2013-01-01","2014-12-31"
"342179","72122211","6408","2013-01-01","2014-12-31"
"342180","72122212","6408","2013-01-01","2014-12-31"
"342181","72122213","6408","2013-01-01","2014-12-31"
"342182","72122220","6408","2013-01-01","2014-12-31"
"342183","72122221","6408","2013-01-01","2014-12-31"
"342184","72122222","6408","2013-01-01","2014-12-31"
"342185","72122223","6408","2013-01-01","2014-12-31"
"342186","72122224","6408","2013-01-01","2014-12-31"
"342187","72122225","6408","2013-01-01","2014-12-31"
"342188","72122226","6408","2013-01-01","2014-12-31"
"342189","72122227","6408","2013-01-01","2014-12-31"
"342190","72122228","6408","2013-01-01","2014-12-31"
"342191","72122229","6408","2013-01-01","2014-12-31"
"342192","72122230","6408","2013-01-01","2014-12-31"
"342193","72122231","6408","2013-01-01","2014-12-31"
"342194","72122232","6408","2013-01-01","2014-12-31"
"342195","72122233","6408","2013-01-01","2014-12-31"
"342196","72122234","6408","2013-01-01","2014-12-31"
"342197","72122235","6408","2013-01-01","2014-12-31"
"342198","72123000","6408","2013-01-01","2014-12-31"
"342199","72123010","6408","2013-01-01","2014-12-31"
"342200","72123020","6408","2013-01-01","2014-12-31"
"342201","72123030","6408","2013-01-01","2014-12-31"
"342202","72123040","6408","2013-01-01","2014-12-31"
"342203","72123050","6408","2013-01-01","2014-12-31"
"342204","72124100","6410","2013-01-01","2014-12-31"
"342205","72125100","6408","2013-01-01","2014-12-31"
"342206","72125200","6408","2013-01-01","2014-12-31"
"342207","72125201","6408","2013-01-01","2014-12-31"
"342208","72125202","6408","2013-01-01","2014-12-31"
"342209","72125203","6408","2013-01-01","2014-12-31"
"342210","72125210","6408","2013-01-01","2014-12-31"
"342211","72125211","6408","2013-01-01","2014-12-31"
"342212","72125212","6408","2013-01-01","2014-12-31"
"342213","72125213","6408","2013-01-01","2014-12-31"
"342214","72125214","6408","2013-01-01","2014-12-31"
"342215","72125215","6408","2013-01-01","2014-12-31"
"342216","72125216","6408","2013-01-01","2014-12-31"
"342217","72125217","6408","2013-01-01","2014-12-31"
"342218","72125218","6408","2013-01-01","2014-12-31"
"342219","72125219","6408","2013-01-01","2014-12-31"
"342220","72125220","6408","2013-01-01","2014-12-31"
"342221","72125221","6408","2013-01-01","2014-12-31"
"342222","72125222","6408","2013-01-01","2014-12-31"
"342223","72125223","6408","2013-01-01","2014-12-31"
"342224","72125224","6408","2013-01-01","2014-12-31"
"342225","72125225","6408","2013-01-01","2014-12-31"
"342226","72125226","6408","2013-01-01","2014-12-31"
"342227","72125227","6408","2013-01-01","2014-12-31"
"342228","72125228","6408","2013-01-01","2014-12-31"
"342229","72125229","6408","2013-01-01","2014-12-31"
"342230","72125230","6422","2013-01-01","2014-12-31"
"342231","72125231","6422","2013-01-01","2014-12-31"
"342232","72125232","6422","2013-01-01","2014-12-31"
"342233","72125233","6422","2013-01-01","2014-12-31"
"342234","72125240","2502","2013-01-01","2014-12-31"
"342235","72125250","6422","2013-01-01","2014-12-31"
"342236","72125251","6422","2013-01-01","2014-12-31"
"342237","72125252","6422","2013-01-01","2014-12-31"
"342238","72125253","6422","2013-01-01","2014-12-31"
"342239","72125260","6422","2013-01-01","2014-12-31"
"342240","72125310","6422","2013-01-01","2014-12-31"
"342241","72125500","6422","2013-01-01","2014-12-31"
"342242","72125999","6408","2013-01-01","2014-12-31"
"342243","72126000","6408","2013-01-01","2014-12-31"
"342244","72126001","6408","2013-01-01","2014-12-31"
"342245","72126999","6408","2013-01-01","2014-12-31"
"342246","72127000","6408","2013-01-01","2014-12-31"
"342247","72127001","6408","2013-01-01","2014-12-31"
"342248","72128200","6408","2013-01-01","2014-12-31"
"342249","72128201","6408","2013-01-01","2014-12-31"
"342250","72128202","6408","2013-01-01","2014-12-31"
"342251","72128203","6408","2013-01-01","2014-12-31"
"342252","72128210","6408","2013-01-01","2014-12-31"
"342253","72128211","6408","2013-01-01","2014-12-31"
"342254","72128212","6408","2013-01-01","2014-12-31"
"342255","72128213","6408","2013-01-01","2014-12-31"
"342256","72128220","6408","2013-01-01","2014-12-31"
"342257","72128221","6408","2013-01-01","2014-12-31"
"342258","72128222","6408","2013-01-01","2014-12-31"
"342259","72128223","6408","2013-01-01","2014-12-31"
"342260","72128224","6408","2013-01-01","2014-12-31"
"342261","72128225","6408","2013-01-01","2014-12-31"
"342262","72128226","6408","2013-01-01","2014-12-31"
"342263","72128227","6408","2013-01-01","2014-12-31"
"342264","72128228","6408","2013-01-01","2014-12-31"
"342265","72128229","6408","2013-01-01","2014-12-31"
"342266","72128230","6408","2013-01-01","2014-12-31"
"342267","72128231","6408","2013-01-01","2014-12-31"
"342268","72128232","6408","2013-01-01","2014-12-31"
"342269","72128233","6408","2013-01-01","2014-12-31"
"342270","72128234","6408","2013-01-01","2014-12-31"
"342271","72128235","6408","2013-01-01","2014-12-31"
"342272","72128236","6408","2013-01-01","2014-12-31"
"342273","72128237","6408","2013-01-01","2014-12-31"
"342274","72128238","6408","2013-01-01","2014-12-31"
"342275","72128400","6408","2013-01-01","2014-12-31"
"342276","72128401","6408","2013-01-01","2014-12-31"
"342277","72128402","6408","2013-01-01","2014-12-31"
"342278","72128403","6408","2013-01-01","2014-12-31"
"342279","72128410","6408","2013-01-01","2014-12-31"
"342280","72128411","6408","2013-01-01","2014-12-31"
"342281","72128412","6408","2013-01-01","2014-12-31"
"342282","72128413","6408","2013-01-01","2014-12-31"
"342283","72128420","6408","2013-01-01","2014-12-31"
"342284","72128421","6408","2013-01-01","2014-12-31"
"342285","72128422","6408","2013-01-01","2014-12-31"
"342286","72128423","6408","2013-01-01","2014-12-31"
"342287","72130100","6408","2013-01-01","2014-12-31"
"342288","72130199","6408","2013-01-01","2014-12-31"
"342289","72130200","6408","2013-01-01","2014-12-31"
"342290","72130201","6408","2013-01-01","2014-12-31"
"342291","72132199","6408","2013-01-01","2014-12-31"
"342292","72132200","6408","2013-01-01","2014-12-31"
"342293","72132201","6408","2013-01-01","2014-12-31"
"342294","72133199","6408","2013-01-01","2014-12-31"
"342295","72133200","6408","2013-01-01","2014-12-31"
"342296","72133201","6408","2013-01-01","2014-12-31"
"342297","72201100","6408","2013-01-01","2014-12-31"
"342298","72201200","6408","2013-01-01","2014-12-31"
"342299","72201201","6408","2013-01-01","2014-12-31"
"342300","72201202","6408","2013-01-01","2014-12-31"
"342301","72201210","6408","2013-01-01","2014-12-31"
"342302","72201211","6408","2013-01-01","2014-12-31"
"342303","72201212","6408","2013-01-01","2014-12-31"
"342304","72201213","6408","2013-01-01","2014-12-31"
"342305","72201214","6408","2013-01-01","2014-12-31"
"342306","72201215","6408","2013-01-01","2014-12-31"
"342307","72201220","6408","2013-01-01","2014-12-31"
"342308","72201221","6408","2013-01-01","2014-12-31"
"342309","72201222","6408","2013-01-01","2014-12-31"
"342310","72201223","6408","2013-01-01","2014-12-31"
"342311","72201224","6408","2013-01-01","2014-12-31"
"342312","72201225","6408","2013-01-01","2014-12-31"
"342313","72201226","6408","2013-01-01","2014-12-31"
"342314","72201227","6408","2013-01-01","2014-12-31"
"342315","72201228","6408","2013-01-01","2014-12-31"
"342316","72201230","6422","2013-01-01","2014-12-31"
"342317","72201231","6422","2013-01-01","2014-12-31"
"342318","72201232","6422","2013-01-01","2014-12-31"
"342319","72201240","6422","2013-01-01","2014-12-31"
"342320","72201241","6422","2013-01-01","2014-12-31"
"342321","72201242","6422","2013-01-01","2014-12-31"
"342322","72201250","6422","2013-01-01","2014-12-31"
"342323","72201251","6422","2013-01-01","2014-12-31"
"342324","72201252","6422","2013-01-01","2014-12-31"
"342325","72202010","6422","2013-01-01","2014-12-31"
"342326","72202020","6422","2013-01-01","2014-12-31"
"342327","72202030","6422","2013-01-01","2014-12-31"
"342328","72203000","6408","2013-01-01","2014-12-31"
"342329","72203010","6408","2013-01-01","2014-12-31"
"342330","72203020","6408","2013-01-01","2014-12-31"
"342331","72203030","6408","2013-01-01","2014-12-31"
"342332","72203040","6408","2013-01-01","2014-12-31"
"342333","72203050","6408","2013-01-01","2014-12-31"
"342334","72203060","6408","2013-01-01","2014-12-31"
"342335","72203070","6408","2013-01-01","2014-12-31"
"342336","72203080","6408","2013-01-01","2014-12-31"
"342337","72203090","6408","2013-01-01","2014-12-31"
"342338","72203100","6408","2013-01-01","2014-12-31"
"342339","72203110","6408","2013-01-01","2014-12-31"
"342340","72203120","6408","2013-01-01","2014-12-31"
"342341","72203130","6408","2013-01-01","2014-12-31"
"342342","72203140","6408","2013-01-01","2014-12-31"
"342343","72203150","6408","2013-01-01","2014-12-31"
"342344","72203160","6408","2013-01-01","2014-12-31"
"342345","72203170","6408","2013-01-01","2014-12-31"
"342346","72203180","6408","2013-01-01","2014-12-31"
"342347","72302000","3802","2013-01-01","2014-12-31"
"342348","72302020","3802","2013-01-01","2014-12-31"
"342349","72302100","3802","2013-01-01","2014-12-31"
"342350","72306000","3802","2013-01-01","2014-12-31"
"342351","72307000","3802","2013-01-01","2014-12-31"
"342352","72308000","3802","2013-01-01","2014-12-31"
"342353","72308500","3802","2013-01-01","2014-12-31"
"342354","73101010","6404","2013-01-01","2014-12-31"
"342355","73101110","6422","2013-01-01","2014-12-31"
"342356","73101210","6422","2013-01-01","2014-12-31"
"342357","73102200","6404","2013-01-01","2014-12-31"
"342358","73102201","6404","2013-01-01","2014-12-31"
"342359","73102202","6404","2013-01-01","2014-12-31"
"342360","73102203","6404","2013-01-01","2014-12-31"
"342361","73102210","6404","2013-01-01","2014-12-31"
"342362","73102211","6404","2013-01-01","2014-12-31"
"342363","73102212","6404","2013-01-01","2014-12-31"
"342364","73102213","6404","2013-01-01","2014-12-31"
"342365","73102214","6404","2013-01-01","2014-12-31"
"342366","73102215","6404","2013-01-01","2014-12-31"
"342367","73102216","6404","2013-01-01","2014-12-31"
"342368","73102217","6404","2013-01-01","2014-12-31"
"342369","73102218","6404","2013-01-01","2014-12-31"
"342370","73102219","6404","2013-01-01","2014-12-31"
"342371","73102220","6404","2013-01-01","2014-12-31"
"342372","73102221","6404","2013-01-01","2014-12-31"
"342373","73102222","6404","2013-01-01","2014-12-31"
"342374","73102223","6404","2013-01-01","2014-12-31"
"342375","73102224","6404","2013-01-01","2014-12-31"
"342376","73102225","6404","2013-01-01","2014-12-31"
"342377","73102226","6404","2013-01-01","2014-12-31"
"342378","73102227","6404","2013-01-01","2014-12-31"
"342379","73102228","6404","2013-01-01","2014-12-31"
"342380","73102229","6404","2013-01-01","2014-12-31"
"342381","73102230","6422","2013-01-01","2014-12-31"
"342382","73102231","6422","2013-01-01","2014-12-31"
"342383","73102232","6422","2013-01-01","2014-12-31"
"342384","73102233","6422","2013-01-01","2014-12-31"
"342385","73102240","6404","2013-01-01","2014-12-31"
"342386","73102241","6404","2013-01-01","2014-12-31"
"342387","73102242","6404","2013-01-01","2014-12-31"
"342388","73102243","6404","2013-01-01","2014-12-31"
"342389","73102250","6422","2013-01-01","2014-12-31"
"342390","73102251","6422","2013-01-01","2014-12-31"
"342391","73102252","6422","2013-01-01","2014-12-31"
"342392","73102253","6422","2013-01-01","2014-12-31"
"342393","73103000","6404","2013-01-01","2014-12-31"
"342394","73103010","6404","2013-01-01","2014-12-31"
"342395","73103020","6404","2013-01-01","2014-12-31"
"342396","73103021","6404","2013-01-01","2014-12-31"
"342397","73103022","6404","2013-01-01","2014-12-31"
"342398","73103023","6404","2013-01-01","2014-12-31"
"342399","73105010","7008","2013-01-01","2014-12-31"
"342400","73111030","6422","2013-01-01","2014-12-31"
"342401","73111031","6422","2013-01-01","2014-12-31"
"342402","73111032","6422","2013-01-01","2014-12-31"
"342403","73111033","6422","2013-01-01","2014-12-31"
"342404","73111200","6420","2013-01-01","2014-12-31"
"342405","73111201","6420","2013-01-01","2014-12-31"
"342406","73111202","6420","2013-01-01","2014-12-31"
"342407","73111203","6420","2013-01-01","2014-12-31"
"342408","73111210","6420","2013-01-01","2014-12-31"
"342409","73111211","6420","2013-01-01","2014-12-31"
"342410","73111212","6420","2013-01-01","2014-12-31"
"342411","73111213","6420","2013-01-01","2014-12-31"
"342412","73111220","6420","2013-01-01","2014-12-31"
"342413","73111221","6420","2013-01-01","2014-12-31"
"342414","73111222","6420","2013-01-01","2014-12-31"
"342415","73111223","6420","2013-01-01","2014-12-31"
"342416","73111224","6420","2013-01-01","2014-12-31"
"342417","73111225","6420","2013-01-01","2014-12-31"
"342418","73111226","6420","2013-01-01","2014-12-31"
"342419","73111227","6420","2013-01-01","2014-12-31"
"342420","73111228","6420","2013-01-01","2014-12-31"
"342421","73111229","6420","2013-01-01","2014-12-31"
"342422","73111230","6420","2013-01-01","2014-12-31"
"342423","73111231","6420","2013-01-01","2014-12-31"
"342424","73111232","6420","2013-01-01","2014-12-31"
"342425","73111233","6420","2013-01-01","2014-12-31"
"342426","73111234","6420","2013-01-01","2014-12-31"
"342427","73111235","6420","2013-01-01","2014-12-31"
"342428","73111400","6422","2013-01-01","2014-12-31"
"342429","73201000","6406","2013-01-01","2014-12-31"
"342430","73201001","6406","2013-01-01","2014-12-31"
"342431","73201002","6406","2013-01-01","2014-12-31"
"342432","73201003","6406","2013-01-01","2014-12-31"
"342433","73201010","6406","2013-01-01","2014-12-31"
"342434","73201011","6406","2013-01-01","2014-12-31"
"342435","73201012","6406","2013-01-01","2014-12-31"
"342436","73201013","6406","2013-01-01","2014-12-31"
"342437","73201020","6406","2013-01-01","2014-12-31"
"342438","73201021","6406","2013-01-01","2014-12-31"
"342439","73201022","6406","2013-01-01","2014-12-31"
"342440","73201023","6406","2013-01-01","2014-12-31"
"342441","73201024","6406","2013-01-01","2014-12-31"
"342442","73201025","6406","2013-01-01","2014-12-31"
"342443","73201026","6406","2013-01-01","2014-12-31"
"342444","73201027","6406","2013-01-01","2014-12-31"
"342445","73201028","6406","2013-01-01","2014-12-31"
"342446","73201029","6406","2013-01-01","2014-12-31"
"342447","73201030","6406","2013-01-01","2014-12-31"
"342448","73201031","6406","2013-01-01","2014-12-31"
"342449","73201032","6406","2013-01-01","2014-12-31"
"342450","73201033","6406","2013-01-01","2014-12-31"
"342451","73201034","6406","2013-01-01","2014-12-31"
"342452","73201035","6406","2013-01-01","2014-12-31"
"342453","73210010","6406","2013-01-01","2014-12-31"
"342454","73210110","6422","2013-01-01","2014-12-31"
"342455","73211110","6422","2013-01-01","2014-12-31"
"342456","73301000","6406","2013-01-01","2014-12-31"
"342457","73301010","6406","2013-01-01","2014-12-31"
"342458","73301020","6406","2013-01-01","2014-12-31"
"342459","73301030","6406","2013-01-01","2014-12-31"
"342460","73302010","6406","2013-01-01","2014-12-31"
"342461","73303000","6406","2013-01-01","2014-12-31"
"342462","73303010","6406","2013-01-01","2014-12-31"
"342463","73303020","6406","2013-01-01","2014-12-31"
"342464","73303021","6406","2013-01-01","2014-12-31"
"342465","73303022","6406","2013-01-01","2014-12-31"
"342466","73303023","6406","2013-01-01","2014-12-31"
"342467","73303030","6406","2013-01-01","2014-12-31"
"342468","73303040","6406","2013-01-01","2014-12-31"
"342469","73304010","6422","2013-01-01","2014-12-31"
"342470","73305010","6422","2013-01-01","2014-12-31"
"342471","73305020","2502","2013-01-01","2014-12-31"
"342472","73401000","6406","2013-01-01","2014-12-31"
"342473","73402000","6406","2013-01-01","2014-12-31"
"342474","73402010","6406","2013-01-01","2014-12-31"
"342475","73402020","6406","2013-01-01","2014-12-31"
"342476","73402021","6406","2013-01-01","2014-12-31"
"342477","73402022","6406","2013-01-01","2014-12-31"
"342478","73402023","6406","2013-01-01","2014-12-31"
"342479","73403000","6406","2013-01-01","2014-12-31"
"342480","73403010","6406","2013-01-01","2014-12-31"
"342481","73403020","6406","2013-01-01","2014-12-31"
"342482","73403021","6406","2013-01-01","2014-12-31"
"342483","73403022","6406","2013-01-01","2014-12-31"
"342484","73403023","6406","2013-01-01","2014-12-31"
"342485","73405000","6406","2013-01-01","2014-12-31"
"342486","73405010","6406","2013-01-01","2014-12-31"
"342487","73405020","6406","2013-01-01","2014-12-31"
"342488","73405021","6406","2013-01-01","2014-12-31"
"342489","73405022","6406","2013-01-01","2014-12-31"
"342490","73405023","6406","2013-01-01","2014-12-31"
"342491","73406000","6406","2013-01-01","2014-12-31"
"342492","73406010","6406","2013-01-01","2014-12-31"
"342493","73407000","6406","2013-01-01","2014-12-31"
"342494","73409000","6406","2013-01-01","2014-12-31"
"342495","73410110","6406","2013-01-01","2014-12-31"
"342496","73410210","5004","2013-01-01","2014-12-31"
"342497","73410300","6406","2013-01-01","2014-12-31"
"342498","73421000","6406","2013-01-01","2014-12-31"
"342499","73501000","3802","2013-01-01","2014-12-31"
"342500","73501010","3802","2013-01-01","2014-12-31"
"342501","73502000","3802","2013-01-01","2014-12-31"
"342502","74101000","6402","2013-01-01","2014-12-31"
"342503","74102000","6420","2013-01-01","2014-12-31"
"342504","74201000","6402","2013-01-01","2014-12-31"
"342505","74201001","6402","2013-01-01","2014-12-31"
"342506","74201003","6402","2013-01-01","2014-12-31"
"342507","74202010","6402","2013-01-01","2014-12-31"
"342508","74202011","6402","2013-01-01","2014-12-31"
"342509","74202050","6402","2013-01-01","2014-12-31"
"342510","74202051","6402","2013-01-01","2014-12-31"
"342511","74203010","6422","2013-01-01","2014-12-31"
"342512","74203011","6422","2013-01-01","2014-12-31"
"342513","74204010","6402","2013-01-01","2014-12-31"
"342514","74204011","6402","2013-01-01","2014-12-31"
"342515","74204013","6402","2013-01-01","2014-12-31"
"342516","74204500","6402","2013-01-01","2014-12-31"
"342517","74205010","6420","2013-01-01","2014-12-31"
"342518","74205011","6420","2013-01-01","2014-12-31"
"342519","74205020","8408","2013-01-01","2014-12-31"
"342520","74206000","6402","2013-01-01","2014-12-31"
"342521","74301100","7008","2013-01-01","2014-12-31"
"342522","74301150","7008","2013-01-01","2014-12-31"
"342523","74302000","7008","2013-01-01","2014-12-31"
"342524","74303000","7008","2013-01-01","2014-12-31"
"342525","74303100","7008","2013-01-01","2014-12-31"
"342526","74401010","8402","2013-01-01","2014-12-31"
"342527","74401110","8402","2013-01-01","2014-12-31"
"342528","74402010","8402","2013-01-01","2014-12-31"
"342529","74402100","8402","2013-01-01","2014-12-31"
"342530","74402110","8402","2013-01-01","2014-12-31"
"342531","74402150","8402","2013-01-01","2014-12-31"
"342532","74402200","8402","2013-01-01","2014-12-31"
"342533","74402250","8402","2013-01-01","2014-12-31"
"342534","74402260","8412","2013-01-01","2014-12-31"
"342535","74402350","8412","2013-01-01","2014-12-31"
"342536","74404010","8410","2013-01-01","2014-12-31"
"342537","74404020","8410","2013-01-01","2014-12-31"
"342538","74404030","8410","2013-01-01","2014-12-31"
"342539","74404050","8410","2013-01-01","2014-12-31"
"342540","74404060","8410","2013-01-01","2014-12-31"
"342541","74404090","8410","2013-01-01","2014-12-31"
"342542","74405010","8402","2013-01-01","2014-12-31"
"342543","74406010","8402","2013-01-01","2014-12-31"
"342544","74406100","8402","2013-01-01","2014-12-31"
"342545","74406500","8402","2013-01-01","2014-12-31"
"342546","74410110","8406","2013-01-01","2014-12-31"
"342547","74415110","8406","2013-01-01","2014-12-31"
"342548","74420110","8406","2013-01-01","2014-12-31"
"342549","74501010","6422","2013-01-01","2014-12-31"
"342550","74503009","6420","2013-01-01","2014-12-31"
"342551","74503010","6420","2013-01-01","2014-12-31"
"342552","74503011","6420","2013-01-01","2014-12-31"
"342553","74504000","6420","2013-01-01","2014-12-31"
"342554","74504010","6420","2013-01-01","2014-12-31"
"342555","74504020","6420","2013-01-01","2014-12-31"
"342556","74504021","6420","2013-01-01","2014-12-31"
"342557","74504022","6420","2013-01-01","2014-12-31"
"342558","74504023","6420","2013-01-01","2014-12-31"
"342559","74504100","6402","2013-01-01","2014-12-31"
"342560","74504110","6402","2013-01-01","2014-12-31"
"342561","74504120","6402","2013-01-01","2014-12-31"
"342562","74504121","6402","2013-01-01","2014-12-31"
"342563","74504122","6402","2013-01-01","2014-12-31"
"342564","74504123","6402","2013-01-01","2014-12-31"
"342565","74504148","6402","2013-01-01","2014-12-31"
"342566","74504149","6402","2013-01-01","2014-12-31"
"342567","74504150","6402","2013-01-01","2014-12-31"
"342568","74505000","6420","2013-01-01","2014-12-31"
"342569","74505010","6420","2013-01-01","2014-12-31"
"342570","74505020","6420","2013-01-01","2014-12-31"
"342571","74505021","6420","2013-01-01","2014-12-31"
"342572","74505022","6420","2013-01-01","2014-12-31"
"342573","74505023","6420","2013-01-01","2014-12-31"
"342574","74506000","6422","2013-01-01","2014-12-31"
"342575","74601000","3802","2013-01-01","2014-12-31"
"342576","74601010","3802","2013-01-01","2014-12-31"
"342577","74602010","3802","2013-01-01","2014-12-31"
"342578","74602050","3802","2013-01-01","2014-12-31"
"342579","74602200","3802","2013-01-01","2014-12-31"
"342580","74602300","3802","2013-01-01","2014-12-31"
"342581","74603010","3802","2013-01-01","2014-12-31"
"342582","74604010","3802","2013-01-01","2014-12-31"
"342583","74604100","3802","2013-01-01","2014-12-31"
"342584","74604500","3802","2013-01-01","2014-12-31"
"342585","74604600","3802","2013-01-01","2014-12-31"
"342586","74605010","3802","2013-01-01","2014-12-31"
"342587","74606010","3802","2013-01-01","2014-12-31"
"342588","74606020","3802","2013-01-01","2014-12-31"
"342589","74701000","3708","2013-01-01","2014-12-31"
