"id","fdc_id","name","pct_weight","is_refuse","gram_weight","data_points","min_year_acquired"
"56974","320370","Seam fat","0","Y","0","6",""
"56975","320371","Bone and connective tissue","0.3","Y","0.5","6",""
"56976","320371","External fat","0.3","Y","0.5","6",""
"56977","320371","Handling loss","0.2","N","0.4","6",""
"56978","320371","Seam fat","0.2","Y","0.4","6",""
"56979","320371","Separable Lean","98.9","N","175","6",""
"56980","320371","Total gram weight","","N","177","6",""
"56981","320372","Bone and connective tissue","0.1","Y","0.1","6",""
"56982","320372","External fat","0.9","Y","1.2","6",""
"56983","320372","Handling loss","0.5","N","0.6","6",""
"56984","320372","Seam fat","0.7","Y","0.9","6",""
"56985","320372","Separable Lean","98","N","130","6",""
"56986","320372","Total gram weight","","N","132","6",""
"56987","320373","Bone and connective tissue","0.1","Y","0.1","6",""
"56988","320373","External fat","0.3","Y","0.4","6",""
"56989","320373","Handling loss","0.3","N","0.4","6",""
"56990","320373","Seam fat","0.3","Y","0.4","6",""
"56991","320373","Separable Lean","99","N","126","6",""
"56992","320373","Total gram weight","","N","128","6",""
"56993","320374","Bone and connective tissue","0.2","Y","0.3","6",""
"56994","320374","External fat","1.2","Y","1.7","6",""
"56995","320374","Handling loss","0.7","N","1.1","6",""
"56996","320374","Seam fat","0","Y","0","6",""
"56997","320374","Separable Lean","97.9","N","144","6",""
"56998","320374","Total gram weight","","N","147","6",""
"56999","320375","Bone and connective tissue","0.2","Y","0.2","6",""
"57000","320375","External fat","0.8","Y","1","6",""
"57001","320375","Handling loss","0.7","N","0.8","6",""
"57002","320375","Seam fat","0","Y","0","6",""
"57003","320375","Separable Lean","98.3","N","116","6",""
"57004","320375","Total gram weight","","N","118","6",""
"57005","320376","Bone and connective tissue","1.1","Y","2.1","6",""
"57006","320376","External fat","1.1","Y","2.1","6",""
"57007","320376","Handling loss","0.6","N","1.1","6",""
"57008","320376","Seam fat","0","Y","0","6",""
"57009","320376","Separable Lean","97.3","N","184","6",""
"57010","320376","Total gram weight","","N","189","6",""
"57011","320377","Bone and connective tissue","0.4","Y","0.8","6",""
"57012","320377","External fat","2.4","Y","4.6","6",""
"57013","320377","Handling loss","1.3","N","2.4","6",""
"57014","320377","Seam fat","0","Y","0","6",""
"57015","320377","Separable Lean","95.9","N","181","6",""
"57016","320377","Total gram weight","","N","189","6",""
"57017","320378","Total gram weight","","N","169","6",""
"57018","320378","Handling loss","0.2","N","0.3","6",""
"57019","320378","Seam fat","0.1","Y","0.1","6",""
"57020","320378","Separable Lean","97.9","N","166","6",""
"57021","320378","Bone and connective tissue","1.6","Y","2.7","6",""
"57022","320378","External fat","0.2","Y","0.4","6",""
"57023","320379","Bone and connective tissue","1.4","Y","2.2","6",""
"57024","320379","External fat","0.3","Y","0.4","6",""
"57025","320379","Handling loss","0.6","N","0.9","6",""
"57026","320379","Seam fat","0","Y","0","6",""
"57027","320379","Separable Lean","97.7","N","148","6",""
"57028","320379","Total gram weight","","N","152","6",""
"59111","334722","Bone and connective tissue","6.9","Y","16.9","5",""
"59112","334722","External fat","5.3","Y","12.9","5",""
"59113","334722","Handling loss","0.8","N","1.9","5",""
"59114","334722","Seam fat","1.5","Y","3.7","5",""
"59115","334722","Separable Lean","85.6","N","210","5",""
"59116","334722","Total gram weight","","N","245","5",""
"59117","334723","Connective tissue","7","Y","18.7","6",""
"59118","334723","External fat","7","Y","18.8","6",""
"59119","334723","Handling loss","0.7","N","1.8","6",""
"59120","334723","Lip fat","2.7","Y","7.3","6",""
"59121","334723","Lip lean","2.2","N","5.9","6",""
"59122","334723","Seam fat","3.6","Y","9.6","6",""
"59123","334723","Separable Lean","76.8","N","205","6",""
"59124","334723","Total gram weight","","N","267","6",""
"59125","334726","Seam fat","2.6","Y","6.7","5",""
"59126","334726","Separable Lean","82.3","N","212","5",""
"59127","334726","Total gram weight","","N","258","5",""
"59128","334726","Bone and connective tissue","9","Y","23.1","5",""
"59129","334726","External fat","5","Y","12.9","5",""
"59130","334726","Handling loss","1.1","N","2.8","5",""
"59131","334727","Bone and connective tissue","9.1","Y","19.5","6",""
"59132","334727","External fat","4.1","Y","8.8","6",""
"59133","334727","Handling loss","0","N","0.1","6",""
"59134","334727","Seam fat","0.4","Y","0.8","6",""
"59135","334727","Separable Lean","86.4","N","185","6",""
"59136","334727","Total gram weight","","N","214","6",""
"59137","334728","Bone and connective tissue","8.8","Y","17.8","6",""
"59138","334728","External fat","1.1","Y","2.3","6",""
"59139","334728","Handling loss","0.9","N","1.8","6",""
"59140","334728","Seam fat","1.8","Y","3.7","6",""
"59141","334728","Separable Lean","87.4","N","177","6",""
"59142","334728","Total gram weight","","N","203","6",""
"59143","334729","Bone and connective tissue","8.5","Y","22.7","6",""
"59144","334729","External fat","1.3","Y","3.4","6",""
"59145","334729","Handling loss","0.8","N","2.2","6",""
"59146","334729","Seam fat","2.6","Y","6.9","6",""
"59147","334729","Separable Lean","86.9","N","233","6",""
"59148","334729","Total gram weight","","N","268","6",""
"59149","334730","Bone and connective tissue","12.9","Y","42.9","5",""
"59150","334730","External fat","3.9","Y","13","5",""
"59151","334730","Handling loss","1.3","N","4.2","5",""
"59152","334730","Seam fat","2.8","Y","9.3","5",""
"59153","334730","Separable Lean","79.1","N","263","5",""
"59154","334730","Total gram weight","","N","332","5",""
"59155","334731","Bone and connective tissue","5.8","Y","18.9","4",""
"59156","334731","External fat","2.7","Y","8.9","4",""
"59157","334731","Handling loss","0.4","N","1.3","4",""
"59158","334731","Seam fat","3.7","Y","12","4",""
"59159","334731","Separable Lean","87.4","N","286","4",""
"59160","334731","Total gram weight","","N","328","4",""
"59161","334732","Bone and connective tissue","6.6","Y","18.3","5",""
"59162","334732","External fat","5.3","Y","14.7","5",""
"59163","334732","Handling loss","0.7","N","1.8","5",""
"59164","334732","Seam fat","0","Y","0","5",""
"59165","334732","Separable Lean","87.4","N","241","5",""
"59166","334732","Total gram weight","","N","276","5",""
"59167","334733","Bone and connective tissue","7.2","Y","16.9","5",""
"59168","334733","External fat","4","Y","9.5","5",""
"59169","334733","Handling loss","1.1","N","2.5","5",""
"59170","334733","Seam fat","0.9","Y","2.2","5",""
"59171","334733","Separable Lean","86.8","N","204","5",""
"59172","334733","Total gram weight","","N","235","5",""
"59173","334734","Bone and connective tissue","10.9","Y","24.2","6",""
"59174","334734","External fat","0.7","Y","1.6","6",""
"59175","334734","Handling loss","0.7","N","1.5","6",""
"59176","334734","Seam fat","4.6","Y","10.1","6",""
"59177","334734","Separable Lean","86.4","N","191","6",""
"59178","334734","Total gram weight","","N","221","6",""
"59179","334735","Bone and connective tissue","8.2","Y","22.9","6",""
"59180","334735","External fat","3.4","Y","9.4","6",""
"59181","334735","Handling loss","1.7","N","4.7","6",""
"59182","334735","Seam fat","1.7","Y","4.7","6",""
"59183","334735","Total gram weight","","N","279","6",""
"59184","334735","Separable Lean","86.5","N","242","6",""
"59185","334736","Seam fat","3.4","Y","8.6","6",""
"59186","334736","Separable Lean","78.6","N","196","6",""
"59187","334736","Total gram weight","","N","250","6",""
"59188","334736","Bone and connective tissue","8.2","Y","20.6","6",""
"59189","334736","External fat","8.9","Y","22.3","6",""
"59190","334736","Handling loss","0.8","N","1.9","6",""
"59191","334737","Connective tissue","200","Y","24.8","5",""
"59192","334737","Seam fat","1.3","Y","3.5","5",""
"59193","334737","Separable Lean","75.6","N","205","5",""
"59194","334737","Total gram weight","","N","271","5",""
"59195","334738","Connective tissue","7.4","Y","21.1","6",""
"59196","334738","External fat","8.7","Y","24.9","6",""
"59197","334738","Handling loss","0.8","N","2.4","6",""
"59198","334738","Lip fat","4.3","Y","12.4","6",""
"59199","334738","Lip lean","2.3","N","6.6","6",""
"59200","334738","Seam fat","2.3","Y","6.5","6",""
"59201","334738","Separable Lean","74.1","N","212","6",""
"59202","334738","Total gram weight","","N","285","6",""
"59203","334739","Connective tissue","6.3","Y","14.1","5",""
"59204","334739","External fat","4.7","Y","10.5","5",""
"59205","334739","Handling loss","1","N","2.3","5",""
"59206","334739","Lip fat","3.4","Y","7.5","5",""
"59207","334739","Lip lean","2.8","N","6.2","5",""
"59208","334739","Seam fat","3.3","Y","7.3","5",""
"59209","334739","Separable Lean","78.4","N","175","5",""
"59210","334739","Total gram weight","","N","223","5",""
"59211","334740","Connective tissue","6.9","Y","19.6","6",""
"59212","334740","External fat","4","Y","11.5","6",""
"59213","334740","Handling loss","0.9","N","2.5","6",""
"59214","334740","Lip fat","4.5","Y","12.9","6",""
"59215","334740","Lip lean","2.5","N","7.1","6",""
"59216","334740","Seam fat","2.6","Y","7.3","6",""
"59217","334740","Separable Lean","78.6","N","224","6",""
"59218","334740","Total gram weight","","N","285","6",""
"59219","334741","Connective tissue","7.2","Y","25.1","5",""
"59220","334741","External fat","8.9","Y","31.1","5",""
"59221","334741","Handling loss","0.5","N","1.6","5",""
"59222","334741","Lip fat","0.6","Y","2.2","5",""
"59223","334741","Lip lean","1.3","N","4.5","5",""
"59224","334741","Seam fat","1.9","Y","6.6","5",""
"59225","334741","Separable Lean","79.7","N","279","5",""
"59226","334741","Total gram weight","","N","350","5",""
"59227","334742","Separable Lean","76.4","N","286","4",""
"59228","334742","Total gram weight","","N","375","4",""
"59229","334742","Connective tissue","8","Y","30","4",""
"59230","334742","External fat","7","Y","26.4","4",""
"59231","334742","Handling loss","0.7","N","2.5","4",""
"59232","334742","Lip fat","3.3","Y","12.3","4",""
"59233","334742","Lip lean","0.9","N","3.2","4",""
"59234","334742","Seam fat","3.7","Y","14","4",""
"59235","334743","Total gram weight","","N","315","4",""
"59236","334743","Connective tissue","6.3","Y","19.7","4",""
"59237","334743","External fat","10.2","Y","32","4",""
"59238","334743","Handling loss","1.1","N","3.6","4",""
"59239","334743","Lip fat","2.3","Y","7.2","4",""
"59240","334743","Lip lean","2","N","6.2","4",""
"59241","334743","Seam fat","1.7","Y","5.5","4",""
"59242","334743","Separable Lean","76.5","N","241","4",""
"59243","334744","Connective tissue","3.9","Y","11","4",""
"59244","334744","External fat","15.9","Y","44.2","4",""
"59245","334744","Handling loss","1.3","N","3.6","4",""
"59246","334744","Lip fat","3.4","Y","9.5","4",""
"59247","334744","Lip lean","2.3","N","6.4","4",""
"59248","334744","Seam fat","2.4","Y","6.6","4",""
"59249","334744","Separable Lean","70.8","N","198","4",""
"59250","334744","Total gram weight","","N","279","4",""
"59251","334745","Connective tissue","8.7","Y","21.9","6",""
"59252","334745","External fat","6.3","Y","15.7","6",""
"59253","334745","Handling loss","0.8","N","2","6",""
"59254","334745","Lip fat","2.9","Y","7.4","6",""
"59255","334745","Lip lean","3.3","N","8.4","6",""
"59256","334745","Seam fat","2.6","Y","6.6","6",""
"59257","334745","Separable Lean","75.3","N","189","6",""
"59258","334745","Total gram weight","","N","251","6",""
"59259","334746","Handling loss","0.7","N","2.3","6",""
"59260","334746","Lip fat","2.8","Y","9.3","6",""
"59261","334746","Lip lean","2.4","N","7.8","6",""
"59262","334746","Seam fat","2.2","Y","7.2","6",""
"59263","334746","Separable Lean","73.4","N","240","6",""
"59264","334746","Total gram weight","","N","326","6",""
"59265","334746","Connective tissue","9.6","Y","31.5","6",""
"59266","334746","External fat","8.9","Y","28.9","6",""
"59267","334747","Connective tissue","7.7","Y","21.5","4",""
"59268","334747","External fat","9.1","Y","25.4","4",""
"59269","334747","Handling loss","1.1","N","3","4",""
"59270","334747","Lip fat","7.4","Y","20.7","4",""
"59271","334747","Lip lean","2.6","N","7.2","4",""
"59272","334747","Seam fat","2.8","Y","7.9","4",""
"59273","334747","Separable Lean","69.3","N","193","4",""
"59274","334747","Total gram weight","","N","279","4",""
"59275","334753","Bone and connective tissue","7.6","Y","17.3","6",""
"59276","334753","External fat","2.5","Y","5.6","6",""
"59277","334753","Handling loss","0.9","N","2","6",""
"59278","334753","Seam fat","1.8","Y","4.1","6",""
"59279","334753","Separable Lean","87.3","N","199","6",""
"59280","334753","Total gram weight","","N","228","6",""
"59281","334754","Bone and connective tissue","7.8","Y","23","7",""
"59282","334754","External fat","6","Y","17.7","7",""
"59283","334754","Handling loss","0.2","N","0.5","7",""
"59284","334754","Seam fat","1.5","Y","4.4","7",""
"59285","334754","Separable Lean","84.5","N","249","7",""
"59286","334754","Total gram weight","","N","294","7",""
"59287","334755","Bone and connective tissue","6","Y","16","4",""
"59288","334755","External fat","3.7","Y","9.9","4",""
"59289","334755","Handling loss","1.2","N","3.1","4",""
"59290","334755","Seam fat","2.7","Y","7.2","4",""
"59291","334755","Separable Lean","86.4","N","229","4",""
"59292","334755","Total gram weight","","N","265","4",""
"59293","334756","Bone and connective tissue","3.9","Y","10","6",""
"59294","334756","External fat","1.4","Y","3.5","6",""
"59295","334756","Handling loss","0.9","N","2.2","6",""
"59296","334756","Seam fat","1.6","Y","4.1","6",""
"59297","334756","Separable Lean","88.4","N","226","6",""
"59298","334756","Total gram weight","","N","256","6",""
"59299","334757","Bone and connective tissue","6.5","Y","18.6","5",""
"59300","334757","External fat","4.4","Y","12.7","5",""
"59301","334757","Handling loss","0.8","N","2.3","5",""
"59302","334757","Seam fat","1.7","Y","4.9","5",""
"59303","334757","Separable Lean","86.7","N","249","5",""
"59304","334757","Total gram weight","","N","288","5",""
"59305","334758","Bone and connective tissue","10.3","Y","28.4","5",""
"59306","334758","External fat","3.1","Y","8.5","5",""
"59307","334758","Handling loss","-0.3","N","-0.8","5",""
"59308","334758","Seam fat","1.5","Y","4.2","5",""
"59309","334758","Separable Lean","86.6","N","239","5",""
"59310","334758","Total gram weight","","N","276","5",""
"59311","334759","Bone and connective tissue","7","Y","21.5","5",""
"59312","334759","External fat","4.1","Y","12.5","5",""
"59313","334759","Handling loss","0.5","N","1.4","5",""
"59314","334759","Seam fat","2.4","Y","7.4","5",""
"59315","334759","Separable Lean","86.1","N","266","5",""
"59316","334759","Total gram weight","","N","308","5",""
"59317","334760","Bone and connective tissue","6.5","Y","19.2","5",""
"59318","334760","External fat","1.3","Y","3.8","5",""
"59319","334760","Handling loss","0.7","N","2","5",""
"59320","334760","Seam fat","1.6","Y","4.8","5",""
"59321","334760","Separable Lean","90","N","265","5",""
"59322","334760","Total gram weight","","N","295","5",""
"59323","334761","Separable Lean","82.9","N","260","4",""
"59324","334761","Total gram weight","","N","314","4",""
"59325","334761","Bone and connective tissue","11.4","Y","35.8","4",""
"59326","334761","External fat","4.7","Y","14.7","4",""
"59327","334761","Handling loss","0.4","N","1.3","4",""
"59328","334761","Seam fat","0","Y","0","4",""
"59329","334762","External fat","3.5","Y","11","4",""
"59330","334762","Handling loss","1.9","N","6","4",""
"59331","334762","Seam fat","20.5","Y","64","4",""
"59332","334762","Bone and connective tissue","9.3","Y","28.9","4",""
"59333","334762","Separable Lean","83.3","N","260","4",""
"59334","334762","Total gram weight","","N","312","4",""
"59335","334763","Bone and connective tissue","7.2","Y","18.5","5",""
"59336","334763","External fat","3.7","Y","9.6","5",""
"59337","334763","Handling loss","0.5","N","1.3","5",""
"59338","334763","Seam fat","2.8","Y","7.2","5",""
"59339","334763","Separable Lean","85.8","N","222","5",""
"59340","334763","Total gram weight","","N","258","5",""
"59341","334764","Bone and connective tissue","9.5","Y","21.5","6",""
"59342","334764","External fat","4.2","Y","9.5","6",""
"59343","334764","Handling loss","0.7","N","1.5","6",""
"59344","334764","Seam fat","1.9","Y","4.4","6",""
"59345","334764","Separable Lean","83.7","N","190","6",""
"59346","334764","Total gram weight","","N","227","6",""
"59347","334765","Connective tissue","8.5","Y","22.5","5",""
"59348","334765","External fat","5","Y","13.4","5",""
"59349","334765","Handling loss","0.9","N","2.3","5",""
"59350","334765","Lip fat","3.3","Y","8.8","5",""
"59351","334765","Lip lean","0.9","N","2.5","5",""
"59352","334765","Seam fat","3.3","Y","8.8","5",""
"59353","334765","Separable Lean","78","N","207","5",""
"59354","334765","Total gram weight","","N","266","5",""
"59355","334766","Connective tissue","5.4","Y","18.2","6",""
"59356","334766","External fat","10.6","Y","35.5","6",""
"59357","334766","Handling loss","1","N","3.2","6",""
"59358","334766","Lip fat","2.8","Y","9.5","6",""
"59359","334766","Lip lean","2.4","N","8.2","6",""
"59360","334766","Seam fat","2.6","Y","8.8","6",""
"59361","334766","Separable Lean","75.1","N","252","6",""
"59362","334766","Total gram weight","","N","335","6",""
"59363","334767","Connective tissue","5.2","Y","15.7","5",""
"59364","334767","External fat","8.4","Y","25.3","5",""
"59365","334767","Handling loss","1","N","3.1","5",""
"59366","334767","Lip fat","4.3","Y","13","5",""
"59367","334767","Lip lean","2.3","N","6.8","5",""
"59368","334767","Seam fat","2.6","Y","7.8","5",""
"59369","334767","Separable Lean","76.3","N","230","5",""
"59370","334767","Total gram weight","","N","302","5",""
"59371","334767","External fat","12.1","Y","24.7","5",""
"59372","334767","Handling loss","0.9","N","1.9","5",""
"59373","334767","Lip fat","3.7","Y","7.6","5",""
"59374","334767","Lip lean","1.8","N","3.7","5",""
"59375","334768","Handling loss","0.8","N","2.4","7",""
"59376","334768","Lip fat","3.8","Y","11","7",""
"59377","334768","Lip lean","1.6","N","4.6","7",""
"59378","334768","Seam fat","1.6","Y","4.6","7",""
"59379","334768","Separable Lean","79.4","N","228","7",""
"59380","334768","Total gram weight","","N","287","7",""
"59381","334768","Connective tissue","6.8","Y","19.4","7",""
"59382","334768","External fat","6","Y","17.3","7",""
"59383","334769","Separable Lean","77.1","N","241","5",""
"59384","334769","Total gram weight","","N","313","5",""
"59385","334769","Connective tissue","6","Y","18.7","5",""
"59386","334769","External fat","5.4","Y","17","5",""
"59387","334769","Handling loss","0.9","N","2.7","5",""
"59388","334769","Lip fat","2.8","Y","8.9","5",""
"59389","334769","Lip lean","1.2","N","3.8","5",""
"59390","334769","Seam fat","6.6","Y","20.8","5",""
"59391","334770","Connective tissue","393","Y","29.5","4",""
"59392","334770","External fat","305","Y","22.9","4",""
"59393","334770","Handling loss","49.3","N","3.7","4",""
"59394","334770","Seam fat","3.2","Y","10.3","4",""
"59395","334770","Separable Lean","73.7","N","237","4",""
"59396","334770","Total gram weight","","N","322","4",""
"59397","334770","Lip fat","-393","Y","11","4",""
"59398","334770","Lip lean","-268","N","7.5","4",""
"59399","334771","Connective tissue","5.9","Y","20.9","5",""
"59400","334771","External fat","10.2","Y","35.8","5",""
"59401","334771","Handling loss","-0.8","N","-2.8","5",""
"59402","334771","Lip fat","3.8","Y","13.3","5",""
"59403","334771","Lip lean","2.3","N","8.2","5",""
"59404","334771","Seam fat","2.4","Y","8.3","5",""
"59405","334771","Separable Lean","76.6","N","270","5",""
"59406","334771","Total gram weight","","N","353","5",""
"59407","334772","Connective tissue","6.3","Y","23.2","4",""
"59408","334772","External fat","8.3","Y","30.8","4",""
"59409","334772","Handling loss","1.5","N","5.4","4",""
"59410","334772","Lip fat","7.7","Y","28.5","4",""
"59411","334772","Lip lean","4.5","N","16.8","4",""
"59412","334772","Seam fat","3.8","Y","14.1","4",""
"59413","334772","Separable Lean","68","N","252","4",""
"59414","334772","Total gram weight","","N","371","4",""
"59415","334773","Connective tissue","3.8","Y","12.4","4",""
"59416","334773","External fat","14.7","Y","47.9","4",""
"59417","334773","Handling loss","0.3","N","1","4",""
"59418","334773","Lip fat","1.3","Y","4.1","4",""
"59419","334773","Lip lean","2.4","N","7.7","4",""
"59420","334773","Separable Lean","75.4","N","246","4",""
"59421","334773","Total gram weight","","N","326","4",""
"59422","334773","Seam fat","2.2","Y","7.3","4",""
"59423","334774","Separable Lean","72.2","N","256","4",""
"59424","334774","Total gram weight","","N","354","4",""
"59425","334774","Connective tissue","5.1","Y","18.2","4",""
"59426","334774","External fat","11.9","Y","42","4",""
"59427","334774","Handling loss","-0.3","N","-1","4",""
"59428","334774","Lip fat","4.7","Y","16.6","4",""
"59429","334774","Lip lean","4.7","N","16.8","4",""
"59430","334774","Seam fat","1.7","Y","5.9","4",""
"59431","334775","Connective tissue","10.3","Y","30.4","6",""
"59432","334775","External fat","8.7","Y","25.9","6",""
"59433","334775","Handling loss","0.6","N","1.7","6",""
"59434","334775","Lip fat","2.1","Y","6.2","6",""
"59435","334775","Lip lean","1.8","N","5.4","6",""
"59436","334775","Seam fat","1.8","Y","5.3","6",""
"59437","334775","Separable Lean","74.7","N","222","6",""
"59438","334775","Total gram weight","","N","296","6",""
"59439","334776","Connective tissue","9.6","Y","24.9","5",""
"59440","334776","Handling loss","0.5","N","1.2","5",""
"59441","334776","Lip fat","3.8","Y","9.9","5",""
"59442","334776","Lip lean","1.8","N","4.8","5",""
"59443","334776","Seam fat","1.5","Y","4","5",""
"59444","334776","Separable Lean","74.3","N","193","5",""
"59445","334776","Total gram weight","","N","260","5",""
"59446","334776","External fat","8.5","Y","22.2","5",""
"59456","334851","Connective tissue","0.1","Y","0.6","2",""
"59457","334851","External fat","0.6","Y","3.6","2",""
"59458","334851","Handling loss","0","N","0.1","2",""
"59459","334851","Seam fat","0.8","Y","4.9","2",""
"59460","334851","Separable Lean","98.5","N","615","2",""
"59461","334851","Total gram weight","","N","625","2",""
"59462","334852","Connective tissue","0","Y","0","2",""
"59463","334852","External fat","0.6","Y","2.4","2",""
"59464","334852","Handling loss","0.1","N","0.4","2",""
"59465","334852","Seam fat","0","Y","0","2",""
"59466","334852","Separable Lean","99.3","N","401","2",""
"59467","334852","Total gram weight","","N","404","2",""
"59468","334853","Connective tissue","0","Y","0","2",""
"59469","334853","External fat","0","Y","0","2",""
"59470","334853","Handling loss","0.1","N","0.3","2",""
"59471","334853","Seam fat","0","Y","0","2",""
"59472","334853","Separable Lean","99.9","N","378","2",""
"59473","334853","Total gram weight","","N","379","2",""
"59474","334854","Connective tissue","0","Y","0","2",""
"59475","334854","External fat","0.6","Y","3.2","2",""
"59476","334854","Handling loss","0.1","N","0.6","2",""
"59477","334854","Seam fat","0","Y","0","2",""
"59478","334854","Separable Lean","99.3","N","508","2",""
"59479","334854","Total gram weight","","N","512","2",""
"59480","334855","Connective tissue","1.3","Y","5.4","2",""
"59481","334855","External fat","0.3","Y","1.2","2",""
"59482","334855","Handling loss","0","N","0","2",""
"59483","334855","Seam fat","0","Y","0","2",""
"59484","334855","Separable Lean","98.5","N","403","2",""
"59485","334855","Total gram weight","","N","410","2",""
"59486","334856","Connective tissue","0.9","Y","4.5","2",""
"59487","334856","Separable Lean","96.7","N","470","2",""
"59488","334856","Total gram weight","","N","486","2",""
"59489","334856","External fat","0.4","Y","1.8","2",""
"59490","334856","Handling loss","0.6","N","3.1","2",""
"59491","334856","Seam fat","1.3","Y","6.5","2",""
"59492","334863","Connective tissue","0","Y","0","2",""
"59493","334863","External fat","0.6","Y","2.4","2",""
"59494","334863","Handling loss","0.1","N","0.4","2",""
"59495","334863","Seam fat","0","Y","0","2",""
"59496","334863","Separable Lean","99.3","N","373","2",""
"59497","334863","Total gram weight","","N","376","2",""
"59498","334864","Connective tissue","0","Y","0","2",""
"59499","334864","External fat","0.5","Y","2.4","2",""
"59500","334864","Handling loss","0.2","N","1","2",""
"59501","334864","Seam fat","1.4","Y","6.6","2",""
"59502","334864","Separable Lean","97.9","N","464","2",""
"59503","334864","Total gram weight","","N","474","2",""
"59504","334865","Connective tissue","0.2","Y","1","2",""
"59505","334865","External fat","0.2","Y","1","2",""
"59506","334865","Handling loss","0.2","N","0.8","2",""
"59507","334865","Seam fat","1.8","Y","8.3","2",""
"59508","334865","Separable Lean","97.6","N","451","2",""
"59509","334865","Total gram weight","","N","462","2",""
"59510","334866","Connective tissue","0.6","Y","3.2","2",""
"59511","334866","External fat","0.6","Y","3.1","2",""
"59512","334866","Handling loss","0.3","N","1.6","2",""
"59513","334866","Seam fat","0.5","Y","2.8","2",""
"59514","334866","Separable Lean","98","N","514","2",""
"59515","334866","Total gram weight","","N","525","2",""
"59516","334867","Connective tissue","0.5","Y","2.1","2",""
"59517","334867","External fat","0.6","Y","2.4","2",""
"59518","334867","Handling loss","0","N","0","2",""
"59519","334867","Seam fat","0.3","Y","1.2","2",""
"59520","334867","Separable Lean","99","N","421","2",""
"59521","334867","Total gram weight","","N","425","2",""
"59522","334868","Connective tissue","0","Y","0","2",""
"59523","334868","External fat","0.5","Y","2.2","2",""
"59524","334868","Handling loss","0.4","N","1.7","2",""
"59525","334868","Seam fat","0","Y","0","2",""
"59526","334868","Separable Lean","99.2","N","463","2",""
"59527","334868","Total gram weight","","N","467","2",""
"59540","334900","Total gram weight","","N","980","3",""
"59541","334900","Handling loss","0.3","N","3.1","3",""
"59542","334900","Seam fat","0.3","Y","2.6","3",""
"59543","334900","Separable Lean","95.9","N","940","3",""
"59544","334900","Bone and connective tissue","0.9","Y","8.9","3",""
"59545","334900","External fat","2.5","Y","24.6","3",""
"59546","334901","Handling loss","0.8","N","2.9","4",""
"59547","334901","Seam fat","0","Y","0","4",""
"59548","334901","Separable Lean","97.7","N","372","4",""
"59549","334901","Bone and connective tissue","0.4","Y","1.7","4",""
"59550","334901","External fat","1.2","Y","4.4","4",""
"59551","334901","Total gram weight","","N","380","4",""
"59552","334904","Bone and connective tissue","0.4","Y","3.2","3",""
"59553","334904","External fat","0.2","Y","1.7","3",""
"59554","334904","Handling loss","0.4","N","2.7","3",""
"59555","334904","Seam fat","0","Y","0","3",""
"59556","334904","Separable Lean","99","N","751","3",""
"59557","334904","Total gram weight","","N","758","3",""
"59558","334905","Bone and connective tissue","1.1","Y","6.4","3",""
"59559","334905","External fat","0.2","Y","1","3",""
"59560","334905","Handling loss","0.2","N","1.4","3",""
"59561","334905","Seam fat","0","Y","0","3",""
"59562","334905","Separable Lean","98.5","N","586","3",""
"59563","334905","Total gram weight","","N","595","3",""
"59564","334906","Bone and connective tissue","0.9","Y","8.5","3",""
"59565","334906","External fat","0.4","Y","4.3","3",""
"59566","334906","Handling loss","0.2","N","1.5","3",""
"59567","334906","Seam fat","0","Y","0","3",""
"59568","334906","Separable Lean","98.6","N","979","3",""
"59569","334906","Total gram weight","","N","993","3",""
"59570","334907","Separable Lean","98.9","N","670","3",""
"59571","334907","Total gram weight","","N","678","3",""
"59572","334907","External fat","0.5","Y","3.6","3",""
"59573","334907","Handling loss","0.2","N","1.3","3",""
"59574","334907","Seam fat","0.4","Y","2.7","3",""
"59575","334907","Bone and connective tissue","0","Y","0","3",""
"59576","334908","Bone and connective tissue","0.2","Y","1.6","3",""
"59577","334908","External fat","0.2","Y","1","3",""
"59578","334908","Handling loss","0.2","N","1","3",""
"59579","334908","Seam fat","0","Y","0","3",""
"59580","334908","Separable Lean","99.4","N","647","3",""
"59581","334908","Total gram weight","","N","650","3",""
"59582","334909","Bone and connective tissue","0.5","Y","3","3",""
"59583","334909","External fat","2.3","Y","14.3","3",""
"59584","334909","Handling loss","0.4","N","2.3","3",""
"59585","334909","Seam fat","0.3","Y","1.8","3",""
"59586","334909","Separable Lean","96.5","N","598","3",""
"59587","334909","Total gram weight","","N","619","3",""
"59588","334910","Bone and connective tissue","0.5","Y","4","3",""
"59589","334910","External fat","2.6","Y","20.9","3",""
"59590","334910","Handling loss","0.4","N","3.1","3",""
"59591","334910","Seam fat","0.3","Y","2.1","3",""
"59592","334910","Separable Lean","96.2","N","766","3",""
"59593","334910","Total gram weight","","N","796","3",""
"59594","334911","Bone and connective tissue","1","Y","11.3","3",""
"59595","334911","External fat","1","Y","12.4","3",""
"59596","334911","Handling loss","0.5","N","5.7","3",""
"59597","334911","Seam fat","0","Y","0","3",""
"59598","334911","Separable Lean","97.5","N","1150","3",""
"59599","334911","Total gram weight","","N","1180","3",""
"59600","334912","Bone and connective tissue","0.3","Y","2.7","3",""
"59601","334912","External fat","0.8","Y","6.7","3",""
"59602","334912","Handling loss","0.3","N","2.9","3",""
"59603","334912","Seam fat","0","Y","0","3",""
"59604","334912","Separable Lean","98.6","N","881","3",""
"59605","334912","Total gram weight","","N","893","3",""
