"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"328547","SHOPRITE MILD CHEDDAR BLOCK","2015-03-17","","","2014-11-10","Retail store","","","NORTH BRUNSWICK","Shoprite","NJ","41190462476"
"328550","","2015-04-07","","","2014-11-11","Retail store","","","SAN DIEGO","Ralphs Grocery","CA","11110586278"
"328551","","","","","2014-11-11","Retail store","","","SAN DIEGO","Ralphs Grocery","CA","11110586278"
"328552","","2015-03-25","","","2014-11-08","Retail store","","","HOUSTON","Kroger","TX","11110587336"
"328560","FAREWAY MILD CHEDDAR BLOCK","2015-03-31","","","2014-11-15","Retail store","","","ESTHERVILLE","Fareway Store","IA","21333830218"
"328561","ESSENTIAL EVERYDAY MILD CHEDDAR BLOCK","2015-03-17","","","2014-11-09","Retail store","","","PITTSBURGH","Shop N Save","PA","41303007150"
"328562","KROGER MILD CHEDDAR BLOCK","2015-04-01","","","2014-11-11","Retail store","","","SAN DIEGO","Ralphs Grocery","CA","11110586254"
"328563","ESSENTIAL EVERYDAY MILD CHEDDAR BLOCK","2015-03-17","","","2014-11-09","Retail store","","","PITTSBURGH","Shop N Save","PA","41303007150"
"328564","FAREWAY MILD CHEDDAR BLOCK","2015-04-22","","","2014-11-15","Retail store","","","ESTHERVILLE","Fareway Store","IA","21333830218"
"328565","KROGER MILD CHEDDAR BLOCK","2015-04-01","","","2014-11-11","Retail store","","","SAN DIEGO","Ralphs Grocery","CA","11110586254"
"328568","","2015-04-15","","","2014-11-10","Retail store","S02072345","","HARRODSBURG","Walmart Supercenter","KY","2120106"
"328569","","2015-03-26","","","2014-11-10","Retail store","","","HASTINGS","Walmart Supercenter","NE","21000608409"
"328570","","2015-04-15","","","2014-11-10","Retail store","S02072345","","HARRODSBURG","Walmart Supercenter","KY","2120106"
"328586","LAURA LYNN*","2015-01-22","","","2014-11-11","Retail store","","","LOCUST GROVE","Ingles Supermarket","GA","86854008102"
"328587","FAREWAY_*","2015-06-25","","","2014-11-15","Retail store","","","ESTHERVILLE","Fareway Store","IA","21333830560"
"328588","SHOP RITE *&","2015-03-18","","","2014-11-10","Retail store","","","NORTH BRUNSWICK","Shoprite","NJ","41190462483"
"328589","FAREWAY_*","2015-06-25","","","2014-11-15","Retail store","","","ESTHERVILLE","Fareway Store","IA","21333830560"
"328590","SHOP RITE *&","2015-03-18","","","2014-11-10","Retail store","","","NORTH BRUNSWICK","Shoprite","NJ","41190462483"
"328591","LAURA LYNN*","2015-01-22","","","2014-11-11","Retail store","","","LOCUST GROVE","Ingles Supermarket","GA","86854008102"
"328595","ESSENTIAL EVERYDAY_*","2015-03-20","","","2014-11-09","Retail store","","","PITTSBURGH","Shop N Save","PA","41303007266"
"328596","FOOD LION_*","2015-02-26","","","2014-11-08","Retail store","S1340P272218JM1754","","ROANOKE RAPIDS","Food Lion","NC","35826024800"
"328597","ESSENTIAL EVERYDAY_*","2015-03-20","","","2014-11-09","Retail store","","","PITTSBURGH","Shop N Save","PA","41303007266"
"328598","FOOD LION_*","2015-02-26","","","2014-11-08","Retail store","S1340P272218JM1754","","ROANOKE RAPIDS","Food Lion","NC","35826024800"
"328602","","2015-09-05","","","2014-11-11","Retail store","","","LOCUST GROVE","Ingles Supermarket","GA","78354717288"
"328603","","2015-09-05","","","2014-11-11","Retail store","","","LOCUST GROVE","Ingles Supermarket","GA","78354717288"
"328604","","2015-08-15","","","2014-11-10","Retail store","","","WOODBRIDGE","Wegmans Food Market","NJ","78354717288"
"328605","","2015-08-15","","","2014-11-10","Retail store","","","WOODBRIDGE","Wegmans Food Market","NJ","78354717288"
"328606","","2015-09-05","","","2014-11-11","Retail store","","","LOCUST GROVE","Ingles Supermarket","GA","78354717288"
"328607","","2015-08-15","","","2014-11-10","Retail store","","","WOODBRIDGE","Wegmans Food Market","NJ","78354717288"
"328621","","2015-04-21","","","2014-11-10","Retail store","CL00020002","","HARRODSBURG","Walmart Supercenter","KY","78742430225"
"328622","","2015-04-06","","","2014-11-10","Retail store","","","HASTINGS","Walmart Supercenter","NE","78742430225"
"328623","","2015-04-22","","","2014-11-17","Retail store","","","PALMDALE","Walmart Supercenter","CA","78742430225"
"329132","","2015-02-18","","","2014-11-15","Retail store","","","ESTHERVILLE","Fareway Store","IA","21000017140"
"329133","","2015-02-18","","","2014-11-15","Retail store","","","ESTHERVILLE","Fareway Store","IA","21000017140"
"329134","","2015-02-18","","","2014-11-15","Retail store","","","ESTHERVILLE","Fareway Store","IA","21000017140"
"329139","","2015-02-06","","","2014-11-17","Retail store","","","PALMDALE","Walmart Supercenter","CA","46100007150"
"329140","","2015-01-28","","","2014-11-09","Retail store","","","PITTSBURGH","Shop N Save","PA","46100007150"
"329141","","2015-02-06","","","2014-11-17","Retail store","","","PALMDALE","Walmart Supercenter","CA","46100007150"
"329142","","2015-01-28","","","2014-11-09","Retail store","","","PITTSBURGH","Shop N Save","PA","46100007150"
"329148","","2015-01-21","","","2014-11-11","Retail store","","","BONITA","Vons Market","CA","46100007150"
"329149","","2015-01-29","","","2014-11-10","Retail store","","","HARRODSBURG","Kroger","KY","46100007150"
"329161","","2015-01-19","","","2014-11-10","Retail store","","","HASTINGS","Walmart Supercenter","NE","21000017171"
"329162","","2015-02-01","","","2014-11-10","Retail store","","","HASTINGS","Walmart Supercenter","NE","21000006632"
"329175","","2015-02-20","","","2014-11-17","Retail store","","","PALMDALE","Walmart Supercenter","CA","21000006632"
"329176","","2015-02-20","","","2014-11-17","Retail store","","","PALMDALE","Walmart Supercenter","CA","21000006632"
"329190","","","","","2014-11-11","Retail store","","","HASTINGS","Allens Food Market","IA","46100007150"
"329191","","2015-01-28","","","2014-11-11","Retail store","","","HASTINGS","Allens Food Market","IA","46100007150"
"329192","","2015-01-28","","","2014-11-08","Retail store","BCD4 18:20","","ROANOKE RAPIDS","Food Lion","NC","46100007150"
"329193","","2015-01-28","","","2014-11-08","Retail store","BCD4 18:20","","ROANOKE RAPIDS","Food Lion","NC","46100007150"
"329199","","2015-01-29","","","2014-11-10","Retail store","","","NEWBURGH","Schnucks","IN","21000017140"
"329200","","2015-01-29","","","2014-11-10","Retail store","","","NEWBURGH","Schnucks","IN","21000017140"
"329201","","2015-01-20","","","2014-11-08","Retail store","","","HOUSTON","HEB","TX","21000017140"
"329202","","2015-01-29","","","2014-11-10","Retail store","","","NEWBURGH","Schnucks","IN","21000017140"
"329203","","2015-01-20","","","2014-11-08","Retail store","","","HOUSTON","HEB","TX","21000017140"
"329204","","2015-01-20","","","2014-11-08","Retail store","","","HOUSTON","HEB","TX","21000017140"
"329217","","2015-01-29","","","2014-11-08","Retail store","","","HOUSTON","Kroger","TX","46100007150"
"329218","","","","","2014-11-08","Retail store","","","ESTHERVILLE","Hy Vee Food Store","IA","46100007150"
"329219","","2015-01-29","","","2014-11-08","Retail store","","","HOUSTON","Kroger","TX","46100007150"
"329220","","","","","2014-11-08","Retail store","","","ESTHERVILLE","Hy Vee Food Store","IA","46100007150"
"329225","","2015-03-08","","","2014-11-09","Retail store","","","PITTSBURGH","Shop N Save","PA","41716232156"
"329226","","2015-02-09","","","2014-11-09","Retail store","","","PITTSBURGH","Shop N Save","PA","41716232156"
"329227","","2015-03-08","","","2014-11-09","Retail store","","","PITTSBURGH","Shop N Save","PA","41716232156"
"329233","","2015-03-02","","","2014-11-08","Retail store","L1","","ROANOKE RAPIDS","Food Lion","NC","41716232156"
"329234","","2015-03-02","","","2014-11-08","Retail store","L1","","ROANOKE RAPIDS","Food Lion","NC","41716232156"
"329235","","2015-03-19","","","2014-11-10","Retail store","","","HASTINGS","Walmart Supercenter","NE","41716840887"
"329241","","2015-01-28","","","2014-11-10","Retail store","","","NEWBURGH","Walmart Supercenter","IN","46100007150"
"329242","","2015-01-24","","","2014-11-09","Retail store","BCD4 13:59","","TUCSON","Bashas Market","AZ","46100007150"
"329243","","2015-01-28","","","2014-11-10","Retail store","","","NEWBURGH","Walmart Supercenter","IN","46100007150"
"329244","","2015-01-24","","","2014-11-09","Retail store","BCD4 14:00","","TUCSON","Bashas Market","AZ","46100007150"
"329256","","2015-01-28","","","2014-11-11","Retail store","","","LOCUST GROVE","Ingles Supermarket","GA","46100007150"
"329257","","2015-02-05","","","2014-11-10","Retail store","","","NORTH BRUNSWICK","Shoprite","NJ","46100007150"
"329258","","2015-01-23","","","2014-11-11","Retail store","","","LOCUST GROVE","Ingles Supermarket","GA","46100007150"
"329259","","2015-02-05","","","2014-11-10","Retail store","","","NORTH BRUNSWICK","Shoprite","NJ","46100007150"
"329272","","2015-03-04","","","2014-11-08","Retail store","","","HOUSTON","Kroger","TX","41716232156"
"329273","","2015-03-04","","","2014-11-08","Retail store","","","HOUSTON","Kroger","TX","41716232156"
"329274","","2015-02-10","","","2014-11-15","Retail store","","","ESTHERVILLE","Fareway Store","IA","41716232156"
"329275","","2015-02-10","","","2014-11-17","Retail store","","","ESTHERVILLE","Hy Vee Food Store","IA","41716232156"
"329280","","2015-03-07","","","2014-11-10","Retail store","L3","","HARRODSBURG","Walmart Supercenter","KY","41716232163"
"329281","","2015-03-23","","","2014-11-11","Retail store","","","BONITA","Vons Market","CA","41716232156"
"329282","","2015-03-23","","","2014-11-11","Retail store","","","BONITA","Vons Market","CA","41716232156"
"329283","","2015-03-07","","","2014-11-10","Retail store","L3","","HARRODSBURG","Walmart Supercenter","KY","41716232163"
"329296","","2015-03-19","","","2014-11-09","Retail store","S2","","TUCSON","Bashas Market","AZ","41716232217"
"329297","","2015-04-18","","","2014-12-16","Retail store","","","BLACKSBURG","Kroger Store","VA","41716232163"
"329298","","2015-04-18","","","2014-12-16","Retail store","","","BLACKSBURG","Kroger Store","VA","41716232163"
"329310","MY ESSENTIALS*_","2015-02-01","","","2014-11-08","Retail store","C24712CB1712","","ROANOKE RAPIDS","Food Lion","NC","725439111546"
"329311","MY ESSENTIALS*_","2015-02-01","","","2014-11-08","Retail store","C24712CB1712","","ROANOKE RAPIDS","Food Lion","NC","725439111546"
"329312","LUCERNE DAIRY FARMS","2015-02-18","","","2014-11-11","Retail store","","","SAN DIEGO","Ralphs Grocery","CA","21130046959"
"329313","LUCERNE DAIRY FARMS","2015-02-18","","","2014-11-11","Retail store","","","SAN DIEGO","Ralphs Grocery","CA","21130046959"
"329317","","2015-03-14","","","2014-11-10","Retail store","","","NORTH BRUNSWICK","Shoprite","NJ","41716232156"
"329318","","2015-03-14","","","2014-11-10","Retail store","","","NORTH BRUNSWICK","Shoprite","NJ","41716232156"
"329319","","2015-03-20","","","2014-11-11","Retail store","","","LOCUST GROVE","Ingles Supermarket","GA","41716232156"
"329320","","2015-03-20","","","2014-11-11","Retail store","","","LOCUST GROVE","Ingles Supermarket","GA","41716232156"
"329332","","2015-03-24","","","2014-11-08","Retail store","","","HOUSTON","Kroger","TX","11110581525"
"329333","","2015-03-21","","","2014-11-10","Retail store","","","HARRODSBURG","Kroger","KY","11110581525"
"329334","","2015-03-21","","","2014-11-10","Retail store","","","HARRODSBURG","Kroger","KY","11110581525"
"329335","","2015-03-24","","","2014-11-08","Retail store","","","HOUSTON","Kroger","TX","11110581525"
"329347","","2015-01-12","","","2014-11-09","Retail store","","","PITTSBURGH","Shop N Save","PA","53000072102"
"329348","","2015-03-05","","","2014-11-10","Retail store","","","HASTINGS","Walmart Supercenter","NE","53000072102"
"329349","","2015-04-20","","","2014-11-17","Retail store","","","PALMDALE","Walmart Supercenter","CA","53000072102"
"329350","","2015-01-12","","","2014-11-09","Retail store","","","PITTSBURGH","Shop N Save","PA","53000072102"
"329351","","2015-03-30","","","2014-11-10","Retail store","","","HASTINGS","Walmart Supercenter","NE","53000072102"
"329352","","2015-04-20","","","2014-11-17","Retail store","","","PALMDALE","Walmart Supercenter","CA","53000072102"
"329360","FOOD CLUB*_","2015-02-20","","","2014-11-09","Retail store","L3","","TUCSON","Bashas Market","AZ","36800146174"
"329361","FOOD CLUB*_","2015-02-06","","","2014-11-09","Retail store","L1","","TUCSON","Bashas Market","AZ","36800146174"
"329362","GALBANI","2015-01-24","","","2014-11-10","Retail store","","","NORTH BRUNSWICK","Shoprite","NJ","74030066107"
"329363","FOOD CLUB*_","2015-02-13","","","2014-11-10","Retail store","","","NEWBURGH","Schnucks","IN","36800146174"
"329364","FOOD CLUB*_","2015-03-06","","","2014-11-10","Retail store","","","NEWBURGH","Schnucks","IN","36800146174"
"329365","GALBANI","2015-01-24","","","2014-11-10","Retail store","","","NORTH BRUNSWICK","Shoprite","NJ","74030066107"
"321507","","2017-08-03","","AZ1","2015-06-02","","7AT 421616 300:29","","TUCSON","BASHAS MARKET","AZ","24000162865"
"321508","","2017-07-14","","AZ1","2015-06-02","","7AT 421616 316:25","","TUCSON","BASHAS MARKET","AZ","24000162865"
"321509","","2016-07-24","","IN1","2015-06-01","","7AT 320616 218:42","","NEWBURGH","SCHNUCK MARKET","IN","24000018308"
"321513","","2017-08-20","","NJ1","2015-06-01","","7AT 423316 520:36","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","24000162865"
"321514","","2017-09-11","","NJ1","2015-06-01","","7AT 425516 421:49","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","24000162865"
"321515","","2017-08-20","","NJ1","2015-06-01","","7AT 423316 520:36","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","24000162865"
"321516","","2017-10-31","","GA1","2015-06-02","","7AT 430550 2606:09","","LOCUST GROVE","INGLES SUPERMARKET","GA","24000162865"
"321517","","2017-10-31","","GA1","2015-06-02","","7AT 430550 2606:07","","LOCUST GROVE","INGLES SUPERMARKET","GA","24000162865"
"321518","","2017-10-31","","GA1","2015-06-02","","7AT 430550 2606:08","","LOCUST GROVE","INGLES SUPERMARKET","GA","24000162865"
"321522","","2017-08-31","","NE1","2015-06-06","","7EC 424416 117:30","","HASTINGS","WALMART SUPERCENTER","NE","24000162865"
"321523","","2017-08-31","","NE1","2015-06-06","","7EC 424416 117:31","","HASTINGS","WALMART SUPERCENTER","NE","24000162865"
"321524","","2017-07-03","","NC1","2015-06-02","","7AT 418516 218:27","","ROANOKE RAPIDS","FOOD LION","NC","24000018308"
"321529","","2017-08-15","","PA1","2015-05-31","","7AT 422816 302:17","","PITTSBURGH","SHOP N SAVE","PA","24000162865"
"321530","","2017-08-15","","PA1","2015-05-31","","7AT 422816 302:17","","PITTSBURGH","SHOP N SAVE","PA","24000162865"
"321531","","2017-08-15","","PA1","2015-05-31","","7AT 422816 302:17","","PITTSBURGH","SHOP N SAVE","PA","24000162865"
"321532","","2017-08-15","","CA1","2015-05-30","","7AT 422816 201:16","","PALMDALE","SAMS CLUB","CA","24000162865"
"321533","","2017-08-15","","CA1","2015-05-30","","7AT 422816 201:17","","PALMDALE","SAMS CLUB","CA","24000162865"
"321534","","2017-08-15","","CA1","2015-05-30","","7AT 422816 501:41","","PALMDALE","SAMS CLUB","CA","24000162865"
"321539","","2016-08-29","","CA2","2015-05-31","","7AT 324207 D14:44","","BONITA","VONS MARKET","CA","24000162865"
"321540","","2016-08-29","","CA2","2015-05-31","","7AT 324207 D14:44","","BONITA","VONS MARKET","CA","24000162865"
"321541","","2016-08-29","","CA2","2015-05-31","","7AT 324207 A14:43","","BONITA","VONS MARKET","CA","24000162865"
"321542","","2017-08-08","","KY1","2015-06-02","","7AT 422116 301:46","","HARRODSBURG","WALMART SUPERCENTER","KY","24000162865"
"321543","","2017-09-09","","KY1","2015-06-02","","7EC 425316 303:08","","HARRODSBURG","WALMART SUPERCENTER","KY","24000162865"
"321544","","2017-08-08","","KY1","2015-06-02","","7AT 422116 301:46","","HARRODSBURG","WALMART SUPERCENTER","KY","24000162865"
"321548","","2017-11-01","","IA","2015-05-30","","7AT 430650 3602:39","","ESTHERVILLE","HY VEE FOOD STORE","IA","24000162865"
"321549","","2017-11-01","","IA","2015-05-30","","7AT 430650 3602:44","","ESTHERVILLE","HY VEE FOOD STORE","IA","24000162865"
"321550","","2017-07-26","","IA","2015-05-30","","7EC 420816 400:42","","ESTHERVILLE","HY VEE FOOD STORE","IA","24000162865"
"321551","","2018-04-24","","TX1","2015-06-02","","7AT 511550 2210:49","","HOUSTON","KROGER","TX","24000162865"
"321552","","2017-09-19","","TX1","2015-06-02","","7AT 426316 518:37","","HOUSTON","KROGER","TX","24000162865"
"321553","","2017-09-19","","TX1","2015-06-02","","7AT 426316 518:38","","HOUSTON","KROGER","TX","24000162865"
"321558","SAFEWAY KITCHENS CUT GREEN BEANS","2017-12-01","","CA2","2015-05-31","","J4EI051G 15:47 5988 ","","BONITA","VONS MARKET","CA","21130331215"
"321559","SAFEWAY KITCHENS CUT GREEN BEANS","2017-12-01","","CA2","2015-05-31","","J4EI051G 15:47 5988","","BONITA","VONS MARKET","CA","21130331215"
"321560","SAFEWAY KITCHENS CUT GREEN BEANS","2017-12-01","","CA2","2015-05-31","","J4EI051G 15:47 5988 ","","BONITA","VONS MARKET","CA","21130331215"
"321561","MY ESSENTIALS CUT GREEN BEANS","2017-09-22","","NC1","2015-06-02","","14C02 42652 02:08","","ROANOKE RAPIDS","FOOD LION","NC","725439103329"
"321562","MY ESSENTIALS CUT GREEN BEANS","2017-09-22","","NC1","2015-06-02","","14C02 42652 02:08","","ROANOKE RAPIDS","FOOD LION","NC","725439103329"
"321563","LIBBYS CUT GREEN BEANS","2016-12-01","","NC1","2015-06-02","","G3AU161E 14:52 3397 GR BN","","ROANOKE RAPIDS","FOOD LION","NC","37100033188"
"321567","KROGER, CUT GREEN BEANS","2017-08-21","","TX1","2015-06-02","","7AT 423416 512:40","","HOUSTON","KROGER","TX","11110802354"
"321568","KROGER, CUT GREEN BEANS","2017-08-21","","TX1","2015-06-02","","7AT 423416 512:40","","HOUSTON","KROGER","TX","11110802354"
"321569","KROGER, CUT GREEN BEANS","2017-08-21","","TX1","2015-06-02","","7AT 423416 512:40","","HOUSTON","KROGER","TX","11110802354"
"321574","SCHNUCKS CUT GREEN BEANS CLASSIC CUT","2018-04-01","","IN1","2015-06-01","","MT JA72784 11:00 002 008I","","NEWBURGH","SCHNUCK MARKET","IN","41318020021"
"321575","SCHNUCKS CUT GREEN BEANS CLASSIC CUT","2018-04-01","","IN1","2015-06-01","","MT JA72784 11:00 002 008I","","NEWBURGH","SCHNUCK MARKET","IN","41318020021"
"321576","SCHNUCKS CUT GREEN BEANS CLASSIC CUT","2018-04-01","","IN1","2015-06-01","","MT JA72784 11:00 002 008I","","NEWBURGH","SCHNUCK MARKET","IN","41318020021"
"321577","FOOD CLUB CUT GREEN BEANS","2017-12-01","","AZ1","2015-06-02","","64E6091B 1522 3311 ","","TUCSON","BASHAS MARKET","AZ","36800085145"
"321578","FOOD CLUB CUT GREEN BEANS","2017-09-23","","AZ1","2015-06-02","","14CG2 42662 23:02 BB09231","","TUCSON","BASHAS MARKET","AZ","36800085145"
"321579","FOOD CLUB CUT GREEN BEANS","2017-09-23","","AZ1","2015-06-02","","14CG2 42662 23:02 BB09231","","TUCSON","BASHAS MARKET","AZ","36800085145"
"321583","SHOPRITE CUT GREEN BEANS","2017-12-01","","NJ1","2015-06-01","","G4AP271A 11:18 3309 GR BN","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190007912"
"321584","SHOPRITE CUT GREEN BEANS","2017-12-01","","NJ1","2015-06-01","","J4AP042B 22:30 3309 GR BN","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190007912"
"321585","SHOPRITE CUT GREEN BEANS","2017-12-01","","NJ1","2015-06-01","","G4AP271A 11:18 3309 GR BN","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","41190007912"
"321586","GREEN GIANT CUT GREEN BEANS","2017-08-26","","GA1","2015-06-02","","H4AU062C 04:15 1033 GR BN","","GROVE","INGLES SUPERMARKET","GA","20000111971"
"321587","GREEN GIANT CUT GREEN BEANS","2017-08-26","","GA1","2015-06-02","","H4AU062C 04:15 1033 GR BN","","GROVE","INGLES SUPERMARKET","GA","20000111971"
"321588","GREEN GIANT CUT GREEN BEANS","2017-08-26","","GA1","2015-06-02","","H4AU062C 04:15 1033 GR BN","","GROVE","INGLES SUPERMARKET","GA","20000111971"
"321592","","2017-07-29","","NE1","2015-06-06","","7EC 421115 420:30","","HASTINGS","WALMART SUPERCENTER","NE","78742369440"
"321593","","2017-07-29","","NE1","2015-06-06","","7EC 421115 420:30","","HASTINGS","WALMART SUPERCENTER","NE","78742369440"
"321594","","2017-07-29","","NE1","2015-06-06","","7EC 421115 420:30","","HASTINGS","WALMART SUPERCENTER","NE","78742369440"
"321595","","2017-08-21","","KY1","2015-06-02","","7EC 423416 416:31","","HARRODSBURG","WALMART SUPERCENTER","KY","78742369440"
"321596","","2017-08-21","","KY1","2015-06-02","","7EC 423416 416:31","","HARRODSBURG","WALMART SUPERCENTER","KY","78742369440"
"321597","","2017-08-21","","KY1","2015-06-02","","7EC 423416 416:31","","HARRODSBURG","WALMART SUPERCENTER","KY","78742369440"
"321602","FRESHLIKE CUT GREEN BEANS","2017-07-09","","PA1","2015-05-31","","64CG2 4190F 12:11","","PITTSBURGH","SHOP N SAVE","PA","34700044064"
"321603","FRESHLIKE CUT GREEN BEANS","2017-07-09","","PA1","2015-05-31","","64CG2 4190F 12:11","","PITTSBURGH","SHOP N SAVE","PA","34700044064"
"321604","FRESHLIKE CUT GREEN BEANS","2017-07-09","","PA1","2015-05-31","","64CG2 4190F 12:11","","PITTSBURGH","SHOP N SAVE","PA","34700044064"
"321605","LIBBYS CUT GREEN BEANS","2017-12-01","","CA1","2015-05-30","","J4AU022B 22:35 3342 GR BN","","PALMDALE","WALMART SUPERCENTER","CA","37100033188"
"321606","LIBBYS CUT GREEN BEANS","2017-12-01","","CA1","2015-05-30","","J4AU022B 22:35 3342 GR BN","","PALMDALE","WALMART SUPERCENTER","CA","37100033188"
"321607","LIBBYS CUT GREEN BEANS","2017-12-01","","CA1","2015-05-30","","J4AU022B 22:35 3342 GR BN","","PALMDALE","WALMART SUPERCENTER","CA","37100033188"
"322894","","2015-07-14","","NC1","2015-06-02","","1213","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","54500101750"
"322895","","2015-08-04","","NC1","2015-06-02","","","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","054500101750"
"322900","","","","GA1","2015-06-02","","","","MCDONOUGH","PUBLIX SUPERMARKET","GA","54500101750"
"322901","","","","GA1","2015-06-02","","","","MCDONOUGH","PUBLIX SUPERMARKET","GA","54500101750"
"322902","","","","GA1","2015-06-02","","","","MCDONOUGH","PUBLIX SUPERMARKET","GA","54500101750"
"322903","","2015-07-06","","NJ1","2015-06-01","","EST 6911 472","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","54500101750"
"322904","","2015-07-06","","NJ1","2015-06-01","","EST 6911 472","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","54500101750"
"322905","","2015-06-29","","NJ1","2015-06-01","","EST 6911 471","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","54500101750"
"322911","","2015-07-17","","CA2","2015-05-31","","EST 756A 5 0704","","BONITA","VONS MARKET","CA","54500101750"
"322912","","2015-07-17","","CA2","2015-05-31","","EST 756A 5 0704","","BONITA","VONS MARKET","CA","54500101750"
"322913","","2015-07-17","","CA2","2015-05-31","","EST 756A 5 0704","","BONITA","VONS MARKET","CA","54500101750"
"322914","","2015-08-06","","KY1","2015-06-02","","EST 756A 4 0859","","HARRODSBURG","WALMART SUPERCENTER","KY","54500101750"
"322915","","2015-08-06","","KY1","2015-06-02","","EST 756A 4 0859","","HARRODSBURG","WALMART SUPERCENTER","KY","54500101750"
"322916","","2015-08-06","","KY1","2015-06-02","","EST 756A 4 0859","","HARRODSBURG","WALMART SUPERCENTER","KY","54500101750"
"322921","","2015-08-06","","NE1","2015-06-17","","EST 756A 4 0831","","HASTINGS","WALMART SUPERCENTER","NE","54500101750"
"322922","","2015-08-06","","NE1","2015-06-17","","EST 756A 4 0831","","HASTINGS","WALMART SUPERCENTER","NE","54500101750"
"322923","","2015-08-06","","NE1","2015-06-17","","EST 756A 4 0831","","HASTINGS","WALMART SUPERCENTER","NE","54500101750"
"322924","","2015-08-26","","TX1","2015-06-17","","EST 6911 472","","HOUSTON","KROGER","TX","54500101750"
"322925","","2015-08-26","","TX1","2015-06-17","","EST 6911 472","","HOUSTON","KROGER","TX","54500101750"
"322926","","2015-08-26","","TX1","2015-06-17","","EST 6911 472","","HOUSTON","KROGER","TX","54500101750"
"322938","","2015-08-05","","CA1","2015-06-07","","EST 756A 4 1908","","PALMDALE","WALMART SUPERCENTER","CA","54500101750"
"322939","","2015-08-05","","CA1","2015-06-07","","EST 756A 4 1908","","PALMDALE","WALMART SUPERCENTER","CA","54500101750"
"322940","","2015-08-05","","CA1","2015-06-07","","EST 756A 4 1908","","PALMDALE","WALMART SUPERCENTER","CA","54500101750"
"322941","","2015-07-31","","PA1","2015-05-31","","EST 756A 5 0804","","PITTSBURGH","SHOP N SAVE","PA","54500101750"
"322942","","2015-07-31","","PA1","2015-05-31","","EST 756A 5 0829","","PITTSBURGH","SHOP N SAVE","PA","54500101750"
"322943","","2015-07-31","","PA1","2015-05-31","","EST 756A 5 0829","","PITTSBURGH","SHOP N SAVE","PA","54500101750"
"322956","","2015-08-10","","IN1","2015-06-01","","T L3 7337 EST 537H 09:37","","NEWBURGH","SCHNUCK MARKET","IN","44700073377"
"322957","","2015-08-10","","IN1","2015-06-01","","T L3 7337 EST 537H 09:37","","NEWBURGH","SCHNUCK MARKET","IN","44700073377"
"322958","","2015-08-10","","IN1","2015-06-01","","T L3 7337 EST 537H 09:33","","NEWBURGH","SCHNUCK MARKET","IN","44700073377"
"322959","","2015-07-29","","AZ1","2015-06-02","","CM L2 7337 EST 537H 01:22","","TUCSON","SAFEWAY","AZ","44700073377"
"322960","","2015-07-29","","AZ1","2015-06-02","","CM L2 7337 EST 537H 01:21","","TUCSON","SAFEWAY","AZ","44700073377"
"322961","","2015-07-29","","AZ1","2015-06-02","","CM L2 7337 EST 537H 01:21","","TUCSON","SAFEWAY","AZ","44700073377"
"322966","","2015-08-26","","GA1","2015-06-02","","CM L2 7337 EST 537H 20:36","","MCDONOUGH","PUBLIX SUPERMARKET","GA","44700073377"
"322967","","2015-08-26","","GA1","2015-06-02","","CM L2 7337 EST 537H 20:36","","MCDONOUGH","PUBLIX SUPERMARKET","GA","44700073377"
"322968","","2015-08-26","","GA1","2015-06-02","","CM L2 7337 EST 537H 20:36","","MCDONOUGH","PUBLIX SUPERMARKET","GA","44700073377"
"322973","","2015-07-31","","AZ1","2015-06-02","","EST 756A 5 0630","","TUCSON","BASHAS MARKET","AZ","54500101750"
"322974","","2015-07-31","","AZ1","2015-06-02","","EST 756A 5 0629","","TUCSON","BASHAS MARKET","AZ","54500101750"
"322975","","2015-07-31","","AZ1","2015-06-02","","EST 756A 5 0629","","TUCSON","BASHAS MARKET","AZ","54500101750"
"322976","","2015-08-04","","IN1","2015-06-01","","EST A5 1025","","NEWBURGH","WALMART","IN","54500101750"
"322977","","2015-08-04","","IN1","2015-06-01","","EST A5 1025","","NEWBURGH","SCHNUCK MARKET","IN","54500101750"
"322978","","2015-08-04","","IN1","2015-06-01","","EST A5 1025","","NEWBURGH","SCHNUCK MARKET","IN","54500101750"
"322993","","2015-08-05","","KY1","2015-06-02","","CM L57337 EST537H","","HARRODSBURG","WALMART SUPERCENTER","KY","44700073377"
"322994","","2015-08-05","","KY1","2015-06-02","","CM L57337 EST537H","","HARRODSBURG","WALMART SUPERCENTER","KY","44700073377"
"322995","","2015-08-05","","KY1","2015-06-02","","CM L57337 EST537H","","HARRODSBURG","WALMART SUPERCENTER","KY","44700073377"
