"id","fdc_id","fdc_id_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"15934","337388","","4","66","5196","Turkey, all classes, wing, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15935","337389","","1","100","43366","Turkey, wing, smoked, cooked, with skin, bone removed","GM","0","NONE","100","0","0"
"15936","337390","","1","84.9","5190","Turkey, all classes, back, meat and skin, cooked, roasted","GM","0","NONE","84.9","0","0"
"15937","337390","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15938","337390","","3","15.1","4575","Fat, turkey","GM","0","NONE","15.1","0","0"
"15939","337391","","1","34","5745","Turkey, back, from whole bird, meat and skin, with added solution, roasted","GM","0","NONE","34","0","0"
"15940","337391","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15941","337391","","3","66","5190","Turkey, all classes, back, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15942","337392","","1","100","5284","Turkey, canned, meat only, with broth","GM","0","NONE","100","0","0"
"15943","337393","","1","100","5306","Ground turkey, cooked","GM","0","NONE","100","0","0"
"15944","337393","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15945","337394","","1","75","5705","Turkey, whole, meat only, with added solution, roasted","GM","0","NONE","75","0","0"
"15946","337394","","2","25","18376","Bread crumbs, dry, grated, seasoned","GM","0","NONE","25","0","0"
"15947","337394","","3","5","4615","Shortening, vegetable, household, composite","GM","0","NONE","5","0","4"
"15948","337395","","1","100","7973","Turkey bacon, microwaved","GM","0","NONE","100","0","0"
"15949","337396","","1","100","7974","Bacon, turkey, low sodium","GM","0","NONE","100","0","0"
"15950","337397","","1","100","5140","Duck, domesticated, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15951","337397","","2","0.07","2047","Salt, table","TS","10205","1 cup","0.42","0","5"
"15952","337398","","1","100","5140","Duck, domesticated, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15953","337398","","2","0.07","2047","Salt, table","TS","10205","1 cup","0.42","0","5"
"15954","337399","","1","100","5142","Duck, domesticated, meat only, cooked, roasted","GM","0","NONE","100","0","0"
"15955","337399","","2","0.07","2047","Salt, table","TS","10205","1 cup","0.42","0","5"
"15956","337400","","1","100","5142","Duck, domesticated, meat only, cooked, roasted","GM","0","NONE","100","0","0"
"15957","337400","","2","0.07","2047","Salt, table","TS","10205","1 cup","0.42","0","5"
"15958","337401","","1","100","5140","Duck, domesticated, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15959","337401","","2","0.07","2047","Salt, table","TS","10205","1 cup","0.42","0","5"
"15960","337402","","1","100","5142","Duck, domesticated, meat only, cooked, roasted","GM","0","NONE","100","0","0"
"15961","337402","","2","0.07","2047","Salt, table","TS","10205","1 cup","0.42","0","5"
"15962","337403","","1","114.3","5141","Duck, domesticated, meat only, raw","GM","0","NONE","114.3","804","0"
"15963","337403","","2","3.6","4615","Shortening, vegetable, household, composite","GM","0","NONE","3.6","0","4"
"15964","337403","","3","8.7","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","8.7","305","0"
"15965","337403","","4","1.2","1125","Egg, yolk, raw, fresh","GM","0","NONE","1.2","103","0"
"15966","337403","","5","0.2","1155","Milk, dry, nonfat, instant, without added vitamin A and vitamin D","GM","0","NONE","0.2","2151","0"
"15967","337403","","6","0.7","2047","Salt, table","GM","0","NONE","0.7","0","5"
"15968","337403","","7","12.6","14429","Beverages, water, tap, municipal","GM","0","NONE","12.6","0","0"
"15969","337404","","1","7","5140","Duck, domesticated, meat and skin, cooked, roasted","WO","0","NONE","198.45","0","0"
"15970","337404","","2","0.5","11282","Onions, raw","","62015","1 small","35","3465","0"
"15971","337404","","3","1","9354","Pineapple, canned, juice pack, drained","","10039","1 cup, chunks","181","157","0"
"15972","337404","343866","4","2","82101000","Vegetable oil, NFS","TB","10205","1 cup","27.25","0","4"
"15973","337404","","5","1","6194","Soup, chicken broth, ready-to-serve","C","10205","1 cup","240","0","0"
"15974","337404","","6","0.5","2047","Salt, table","TS","10205","1 cup","3","0","5"
"15975","337404","","7","1","19335","Sugars, granulated","TS","10205","1 cup","4.167","0","0"
"15976","337404","","8","1","11549","Tomato products, canned, sauce","TS","10205","1 cup","5.354","3754","0"
"15977","337404","","9","0.25","9273","Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid","C","10205","1 cup","62","0","0"
"15978","337404","","10","3","14411","Beverages, water, tap, drinking","TB","10205","1 cup","44.438","0","0"
"15979","337404","","11","1","4058","Oil, sesame, salad or cooking","TS","10205","1 cup","4.542","0","0"
"15980","337404","","12","1","20027","Cornstarch","TB","10205","1 cup","8","302","0"
"15981","337405","","1","100","5147","Goose, wild, roasted","GM","0","NONE","100","0","2"
"15982","337405","","2","0.07","2047","Salt, table","TS","10205","1 cup","0.42","0","5"
"15983","337406","","1","100","5308","Chicken, cornish game hens, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15984","337406","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15985","337407","","1","100","5308","Chicken, cornish game hens, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15986","337407","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15987","337408","","1","100","5310","Chicken, cornish game hens, meat only, cooked, roasted","GM","0","NONE","100","0","0"
"15988","337408","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15989","337409","","1","100","5308","Chicken, cornish game hens, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15990","337409","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15991","337410","","1","100","5308","Chicken, cornish game hens, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15992","337410","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15993","337411","","1","100","5310","Chicken, cornish game hens, meat only, cooked, roasted","GM","0","NONE","100","0","0"
"15994","337411","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15995","337412","","1","100","43287","Dove, cooked (includes squab)","GM","0","NONE","100","0","0"
"15996","337412","","2","0.07","2047","Salt, table","TS","10205","1 cup","0.42","0","5"
"15997","337413","","1","96.5","43287","Dove, cooked (includes squab)","GM","0","NONE","96.5","0","0"
"15998","337413","","2","1.4","4615","Shortening, vegetable, household, composite","GM","0","NONE","1.4","0","4"
"15999","337413","","3","1.77","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","1.77","301","0"
"16000","337413","","4","0.37","2047","Salt, table","GM","0","NONE","0.37","0","5"
"16001","337413","","5","0.21","1154","Milk, dry, nonfat, regular, with added vitamin A and vitamin D","GM","0","NONE","0.21","2152","0"
"16002","337413","","6","1.05","1123","Egg, whole, raw, fresh","GM","0","NONE","1.05","103","0"
"16003","337413","","7","2.5","14429","Beverages, water, tap, municipal","GM","0","NONE","2.5","0","0"
"16004","337414","","1","100","43282","Quail, cooked, total edible","GM","0","NONE","100","0","0"
"16005","337414","","2","0.07","2047","Salt, table","TS","10205","1 cup","0.42","0","5"
"16006","337415","","1","100","43283","Pheasant, cooked, total edible","GM","0","NONE","100","0","0"
"16007","337415","","2","0.07","2047","Salt, table","TS","10205","1 cup","0.42","0","5"
"16008","337416","","1","50","3012","Babyfood, meat, chicken, strained","GM","0","NONE","50","0","0"
"16009","337416","","2","50","3013","Babyfood, meat, chicken, junior","GM","0","NONE","50","0","0"
"16010","337417","","1","100","3012","Babyfood, meat, chicken, strained","GM","0","NONE","100","0","0"
"16011","337418","","1","100","3013","Babyfood, meat, chicken, junior","GM","0","NONE","100","0","0"
"16012","337419","","1","50","3015","Babyfood, meat, turkey, strained","GM","0","NONE","50","0","0"
"16013","337419","","2","50","3016","Babyfood, meat, turkey, junior","GM","0","NONE","50","0","0"
"16014","337420","","1","100","3015","Babyfood, meat, turkey, strained","GM","0","NONE","100","0","0"
"16015","337421","","1","100","3016","Babyfood, meat, turkey, junior","GM","0","NONE","100","0","0"
"16016","337422","","1","100","3014","Babyfood, meat, chicken sticks, junior","GM","0","NONE","100","0","0"
"16017","337423","","1","100","3017","Babyfood, meat, turkey sticks, junior","GM","0","NONE","100","0","0"
"16018","337424","","1","100","13326","Beef, variety meats and by-products, liver, cooked, braised","GM","0","NONE","100","0","0"
"16019","337424","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"16020","337425","","1","100","13327","Beef, variety meats and by-products, liver, cooked, pan-fried","GM","0","NONE","100","0","0"
"16021","337425","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"16022","337426","","1","100","5028","Chicken, liver, all classes, cooked, simmered","GM","0","NONE","100","0","0"
"16023","337426","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"16024","337427","","1","91.6","5027","Chicken, liver, all classes, raw","GM","0","NONE","91.6","1151","0"
"16025","337427","","2","2.5","4615","Shortening, vegetable, household, composite","GM","0","NONE","2.5","0","4"
"16026","337427","","3","5.9","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","5.9","305","0"
"16027","337427","","4","0.13","2047","Salt, table","TS","10205","1 cup","0.78","0","5"
"16028","337428","","1","100","7053","Pate, chicken liver, canned","GM","0","NONE","100","0","0"
"16029","337429","","1","100","13322","Beef, variety meats and by-products, heart, cooked, simmered","GM","0","NONE","100","0","0"
"16030","337429","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"16031","337430","","1","100","13324","Beef, variety meats and by-products, kidneys, cooked, simmered","GM","0","NONE","100","0","0"
"16032","337430","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"16033","337431","","1","100","17219","Veal, variety meats and by-products, thymus, cooked, braised","GM","0","NONE","100","0","0"
"16034","337431","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"16035","337432","","1","100","13320","Beef, variety meats and by-products, brain, cooked, simmered","GM","0","NONE","100","0","0"
"16036","337432","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"16037","337433","","1","100","13340","Beef, variety meats and by-products, tongue, cooked, simmered","GM","0","NONE","100","0","0"
"16038","337433","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"16039","337434","","1","100","13340","Beef, variety meats and by-products, tongue, cooked, simmered","GM","0","NONE","100","0","0"
"16040","337434","","2","2.6","2047","Salt, table","GM","0","NONE","2.6","0","0"
"16041","337435","","1","2.5","13340","Beef, variety meats and by-products, tongue, cooked, simmered","","62764","1 lb raw yields","647.5","1183","0"
"16042","337435","","2","1","2047","Salt, table","TB","10205","1 cup","18","0","5"
"16043","337435","","3","1","4053","Oil, olive, salad or cooking","TS","10205","1 cup","4.5","0","4"
"16044","337435","","4","1","2027","Spices, oregano, dried","TS","22000","1 teaspoon","1.5","0","0"
"16045","337435","","5","1","11215","Garlic, raw","","60581","1 clove","3","0","0"
"16046","337435","","6","0.5","2048","Vinegar, cider","TS","10205","1 cup","2.5","0","0"
"16047","337435","","7","3","14411","Beverages, water, tap, drinking","C","10205","1 cup","711","0","0"
"16048","337436","","1","100","13341","Beef, variety meats and by-products, tripe, raw","GM","0","NONE","100","1183","0"
"16049","337436","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"16050","337437","","1","100","10099","Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered","GM","0","NONE","100","0","0"
"16051","337437","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"16052","337438","","1","100","10119","Pork, fresh, variety meats and by-products, stomach, raw","GM","0","NONE","100","1182","0"
"16053","337438","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"16054","337439","","1","100","5024","Chicken, gizzard, all classes, cooked, simmered","GM","0","NONE","100","0","0"
"16055","337439","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"16056","337440","","1","100","7022","Frankfurter, beef, unheated","GM","0","NONE","100","1654","0"
"16057","337441","","1","100","7016","Cheesefurter, cheese smokie, pork, beef","GM","0","NONE","100","1654","0"
"16058","337442","","1","100","7022","Frankfurter, beef, unheated","GM","0","NONE","100","1654","0"
"16059","337443","","1","100","7962","Frankfurter, meat and poultry, unheated","GM","0","NONE","100","1654","0"
"16060","337444","","1","100","7962","Frankfurter, meat and poultry, unheated","GM","0","NONE","100","1654","0"
"16061","337445","","1","100","7905","Frankfurter, beef, pork, and turkey, fat free","GM","0","NONE","100","1654","0"
"16062","337446","","1","100","7962","Frankfurter, meat and poultry, unheated","GM","0","NONE","100","1654","0"
"16063","337447","","1","100","42280","Frankfurter, meat and poultry, low fat","GM","0","NONE","100","1654","0"
"16064","337448","","1","100","7024","Frankfurter, chicken","GM","0","NONE","100","1654","0"
"16065","337449","","1","100","7025","Frankfurter, turkey","GM","0","NONE","100","1654","0"
"16066","337450","","1","100","42280","Frankfurter, meat and poultry, low fat","GM","0","NONE","100","1654","0"
"16067","337451","","1","100","42280","Frankfurter, meat and poultry, low fat","GM","0","NONE","100","1654","0"
"16068","337452","","1","100","7028","Ham, sliced, packaged (96% fat free, water added)","GM","0","NONE","100","0","0"
"16069","337453","","1","100","7954","Beef sausage, pre-cooked","GM","0","NONE","100","0","0"
"16070","337454","","1","100","7966","Pork sausage, link/patty, reduced fat, cooked, pan-fried","GM","0","NONE","100","1712","0"
"16071","337455","","1","100","7978","Pork sausage, reduced sodium, cooked","GM","0","NONE","100","0","0"
"16072","337456","","1","90","7954","Beef sausage, pre-cooked","GM","0","NONE","90","1712","0"
"16073","337456","","2","10","1253","Cheese, pasteurized process, American, without added vitamin D","GM","0","NONE","10","0","0"
